num_acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
200900023489;0;33;0;0;2;1;1;B01
200900023490;0;33;0;16;0;7;2;A01
200900023491;0;33;0;0;2;1;1;B01
200900023491;0;7;0;0;2;6;9;A01
200900023492;0;7;0;0;2;1;2;A01
200900023492;0;7;0;0;2;4;2;B01
200900023492;0;31;0;0;2;4;2;C01
200900023493;0;7;0;0;2;1;15;A01
200900023493;0;7;0;0;2;3;1;B01
200900023494;0;7;0;2;0;1;1;A01
200900023495;0;1;0;0;0;1;21;B01
200900023495;0;7;0;0;0;0;23;A01
200900023496;0;7;0;0;2;2;1;A01
200900023496;0;1;0;0;2;8;19;B01
200900023497;0;7;0;2;2;1;1;B01
200900023497;0;7;0;2;2;1;19;A01
200900023498;0;7;0;0;2;1;1;B01
200900023498;0;7;0;0;2;3;13;A01
200900023499;0;33;0;0;0;8;0;A01
200900023500;0;7;0;0;2;7;19;A01
200900023500;0;7;0;0;2;1;1;B01
200900023500;0;7;0;0;2;3;23;C01
200900023501;0;7;0;0;2;1;2;B01
200900023501;0;7;0;0;2;6;15;A01
200900023502;0;33;0;0;0;0;21;B01
200900023502;0;7;0;0;0;0;9;A01
200900023503;0;34;0;0;2;1;17;B01
200900023503;0;7;0;0;2;3;15;A01
200900023504;0;10;0;0;2;0;1;B01
200900023504;0;7;0;0;2;3;9;A01
200900023505;0;7;0;9;0;1;2;A01
200900023506;0;7;0;13;2;7;1;A01
200900023506;0;1;0;0;2;8;1;B01
200900023507;0;7;0;16;0;9;1;A01
200900023508;0;7;0;0;2;3;13;A01
200900023508;0;7;0;0;2;3;1;B02
200900023509;0;7;0;0;0;4;23;A01
200900023509;0;2;0;0;2;1;2;B02
200900023510;0;32;0;0;2;1;17;A01
200900023510;0;7;0;0;2;1;1;B02
200900023511;0;7;0;0;2;1;1;B02
200900023511;0;7;0;0;2;5;13;A01
200900023512;0;36;0;0;0;5;15;A01
200900023513;0;7;0;8;0;2;1;A01
200900023514;0;1;0;0;0;0;1;A01
200900023515;0;7;0;13;0;8;1;A01
200900023516;0;7;0;0;2;3;15;A01
200900023516;0;33;0;0;2;3;1;B02
200900023517;0;7;0;0;0;3;15;A01
200900023517;0;33;0;0;2;1;1;B02
200900023518;0;33;0;0;2;1;13;A01
200900023518;0;10;0;0;2;3;0;B02
200900023519;0;10;0;0;0;6;19;A01
200900023519;0;10;0;0;0;3;1;B02
200900023520;0;7;0;0;1;2;1;A01
200900023521;0;7;0;0;2;1;13;A01
200900023521;0;7;0;0;2;2;1;B02
200900023522;0;7;0;0;2;3;13;A01
200900023522;0;10;0;0;2;3;1;B02
200900023523;0;7;0;0;2;3;1;B02
200900023523;0;7;0;0;2;6;15;A01
200900023524;0;33;0;0;0;1;0;A01
200900023525;0;2;0;0;2;1;1;B02
200900023525;0;7;0;0;2;2;15;A01
200900023526;0;7;0;13;2;3;1;A01
200900023527;0;7;0;13;0;2;14;A01
200900023528;0;7;0;13;0;1;1;A01
200900023529;0;7;0;0;2;3;13;A01
200900023529;0;7;0;0;2;2;1;B02
200900023530;0;7;0;0;2;3;1;B02
200900023530;0;33;0;0;2;1;13;A01
200900023531;0;7;0;0;0;1;1;B01
200900023531;0;31;0;0;2;1;5;A01
200900023532;0;7;0;0;2;2;24;B01
200900023532;0;30;0;1;0;1;16;A01
200900023533;0;33;0;0;2;7;1;B01
200900023533;1;7;0;0;2;1;15;A01
200900023534;0;7;0;0;1;2;1;A01
200900023535;0;31;0;0;2;2;17;A01
200900023535;0;7;0;0;2;3;15;B01
200900023536;0;7;0;0;2;8;1;B01
200900023536;0;2;0;0;2;1;9;A01
200900023537;0;10;0;0;2;3;15;B01
200900023537;0;33;0;0;2;2;17;A01
200900023538;0;7;0;0;1;2;0;A01
200900023539;0;7;0;0;1;3;1;A01
200900023540;0;31;0;0;2;2;13;A01
200900023540;0;7;0;0;9;7;1;B02
200900023541;0;7;0;0;2;3;1;A01
200900023541;0;10;0;0;2;3;1;C01
200900023541;0;10;0;0;2;4;23;B01
200900023542;0;7;0;0;2;3;15;B01
200900023542;0;31;0;0;2;7;17;A01
200900023543;0;31;0;0;2;2;0;A01
200900023543;0;1;0;0;2;1;0;B01
200900023544;0;14;0;0;0;3;0;B02
200900023544;0;14;0;0;0;0;0;A01
200900023545;0;33;0;0;2;5;17;B02
200900023545;0;7;0;0;2;3;1;A01
200900023546;0;7;0;0;0;3;0;B01
200900023546;0;13;0;0;0;1;1;A01
200900023547;0;33;0;0;2;3;17;A01
200900023547;0;10;0;0;0;3;15;B01
200900023548;0;7;0;0;0;4;2;B01
200900023548;0;7;0;0;2;1;2;A01
200900023549;0;10;0;0;2;2;2;B01
200900023549;0;2;0;0;2;1;2;A01
200900023550;0;7;0;0;2;1;1;B01
200900023550;0;7;0;2;2;2;5;A01
200900023551;2;7;0;0;1;1;15;A01
200900023552;0;7;0;0;0;1;1;B01
200900023552;0;7;0;0;2;1;5;A01
200900023553;0;7;0;0;2;3;1;B01
200900023553;0;30;0;0;2;3;16;A01
200900023554;0;7;0;0;2;1;2;B01
200900023554;0;7;0;0;2;1;2;A01
200900023554;0;7;0;0;0;4;2;C01
200900023555;0;7;0;0;0;4;23;B01
200900023555;0;7;0;0;0;4;2;C01
200900023555;0;7;0;0;0;1;2;A01
200900023556;0;7;0;0;1;1;1;A01
200900023557;0;7;0;0;2;1;5;A01
200900023557;0;7;0;0;2;1;1;B01
200900023558;0;7;0;0;2;2;1;A01
200900023558;0;7;0;0;0;3;1;B01
200900023559;0;30;0;0;2;1;1;B01
200900023559;0;7;0;0;0;5;15;A01
200900023560;0;7;0;2;0;1;20;A01
200900023561;0;7;0;0;2;1;2;B01
200900023561;0;7;0;0;0;4;2;C01
200900023561;0;7;0;0;2;1;2;A01
200900023562;0;7;0;4;0;2;1;A01
200900023563;0;7;0;0;0;4;2;B01
200900023563;0;33;0;0;0;1;2;A01
200900023564;0;7;0;0;2;1;2;A01
200900023564;0;7;0;0;0;4;2;B01
200900023565;0;7;0;2;0;2;14;A01
200900023566;0;7;0;0;0;4;15;B01
200900023566;0;7;0;0;2;1;1;A01
200900023567;0;7;0;0;2;6;1;B02
200900023567;0;7;0;0;2;2;1;C02
200900023568;0;7;0;13;0;7;1;A01
200900023569;0;7;0;2;0;1;14;A01
200900023570;0;33;0;13;0;1;17;A01
200900023571;0;34;0;0;2;1;1;B02
200900023571;0;7;0;0;2;8;16;A01
200900023572;0;7;0;6;0;2;1;A01
200900023573;0;7;0;4;0;3;11;A01
200900023574;0;7;0;0;1;2;1;A01
200900023575;0;7;0;0;2;3;16;A01
200900023575;0;7;0;0;2;3;1;B01
200900023576;0;7;0;0;2;3;17;A01
200900023576;0;7;0;0;2;1;1;C01
200900023576;0;7;0;0;2;2;16;B01
200900023577;0;10;0;0;1;4;4;A01
200900023578;0;7;0;0;2;1;13;A01
200900023578;0;7;0;0;2;1;1;B01
200900023579;0;7;0;0;0;8;21;A01
200900023580;0;7;0;0;2;1;15;A01
200900023580;0;7;0;0;2;1;1;B01
200900023581;0;30;0;0;2;1;11;A01
200900023581;0;7;0;0;2;1;1;B01
200900023582;0;7;0;0;2;1;17;B01
200900023582;0;7;0;0;0;3;10;A01
200900023583;0;7;0;0;2;3;1;B01
200900023583;0;10;0;1;2;7;20;A01
200900023584;0;7;0;0;1;1;15;A01
200900023585;0;7;0;0;2;1;2;A01
200900023585;0;7;0;0;2;7;15;B01
200900023586;0;7;0;0;1;1;1;A01
200900023587;0;37;30;0;2;2;1;B01
200900023587;1;10;0;0;2;6;9;A01
200900023588;0;7;0;1;0;9;16;A01
200900023589;0;1;0;0;2;1;19;B01
200900023589;0;7;0;0;2;2;1;A01
200900023590;0;10;0;0;2;3;15;B01
200900023590;0;33;0;0;2;1;17;A01
200900023591;0;7;0;0;2;1;2;A01
200900023591;0;7;0;0;2;4;1;B01
200900023592;0;7;0;4;0;1;21;A01
200900023593;0;7;0;0;2;4;2;B01
200900023593;0;7;0;0;2;4;2;D01
200900023593;0;32;0;0;2;1;2;C01
200900023593;0;34;0;0;2;1;2;A01
200900023594;0;10;0;3;0;3;1;A01
200900023595;0;7;0;4;0;1;1;A01
200900023596;0;7;0;13;0;1;2;A01
200900023597;0;33;0;0;0;8;21;A01
200900023598;0;7;0;4;0;1;21;B01
200900023599;0;33;0;0;2;1;1;A01
200900023599;0;7;0;0;2;8;15;B01
200900023600;0;33;0;0;2;1;3;A01
200900023601;0;33;0;0;2;3;1;A01
200900023601;0;7;0;0;2;5;12;B01
200900023602;0;34;0;0;2;3;3;A01
200900023602;0;7;0;4;2;5;11;B01
200900023603;0;7;0;0;2;8;9;B01
200900023603;0;7;0;0;2;2;2;A01
200900023604;0;7;0;0;0;9;21;B01
200900023605;0;7;0;0;0;4;2;B01
200900023605;0;10;0;0;2;1;2;A01
200900023606;0;7;0;4;0;3;1;A01
200900023607;0;7;0;0;2;9;2;B01
200900023607;0;7;0;0;2;1;1;A01
200900023608;0;7;0;1;2;1;2;C01
200900023608;0;7;0;3;2;5;1;B01
200900023608;0;7;0;0;2;3;13;A01
200900023608;0;7;0;0;2;1;2;D01
200900023609;0;7;0;0;2;4;2;C01
200900023609;0;7;0;0;2;4;2;B01
200900023609;0;7;0;0;2;1;2;A01
200900023610;0;7;0;0;2;1;23;C01
200900023610;0;7;0;0;2;8;11;A01
200900023610;0;33;0;0;2;7;1;B01
200900023611;0;7;0;2;0;1;6;A01
200900023612;0;7;0;1;0;2;1;A01
200900023613;0;7;0;0;2;1;2;A01
200900023613;0;7;0;0;2;4;23;B01
200900023614;0;37;1;0;1;2;15;A01
200900023615;0;7;0;0;1;1;1;A01
200900023616;0;33;0;0;2;1;1;B01
200900023616;0;10;0;0;2;3;10;A01
200900023617;0;7;0;0;1;1;1;A01
200900023618;0;7;0;0;2;2;1;A01
200900023619;0;7;0;0;1;3;15;A01
200900023620;0;33;0;0;2;1;1;B01
200900023620;0;7;0;0;2;7;15;A01
200900023621;0;2;0;0;2;1;1;B01
200900023621;0;7;0;0;2;2;15;A01
200900023622;0;7;0;0;2;1;2;A01
200900023622;0;7;0;0;2;4;2;B01
200900023623;0;7;0;2;0;1;17;A01
200900023624;0;33;0;0;1;1;1;A01
200900023625;0;1;0;0;2;8;1;B01
200900023625;1;17;0;0;2;7;1;A01
200900023626;0;32;0;0;2;8;13;A01
200900023626;0;7;0;0;2;7;12;B01
200900023627;0;7;0;0;2;2;1;A01
200900023627;0;7;0;0;2;6;9;B01
200900023628;0;7;0;0;2;3;1;B01
200900023628;0;7;0;0;2;8;15;A01
200900023629;0;7;0;0;1;6;20;A01
200900023630;0;7;0;0;2;2;1;B01
200900023630;0;7;0;0;2;1;1;A01
200900023631;0;7;0;12;1;1;14;A01
200900023632;0;7;0;0;2;6;1;A01
200900023632;0;7;0;0;2;2;21;B01
200900023633;0;7;0;0;2;3;10;A01
200900023633;0;32;0;0;2;1;1;B01
200900023634;0;7;0;0;2;8;1;B01
200900023634;0;7;0;0;2;3;2;C01
200900023634;0;7;0;0;2;2;2;A01
200900023635;0;7;0;0;2;1;1;A01
200900023635;0;10;0;0;2;6;1;B01
200900023636;0;7;0;0;2;1;2;A01
200900023636;0;10;0;0;2;4;2;F02
200900023636;0;10;0;1;2;4;2;E01
200900023636;0;10;0;0;2;4;2;B01
200900023636;0;7;0;0;2;4;2;D01
200900023636;0;7;0;0;2;4;2;C01
200900023637;0;7;0;12;2;1;6;A01
200900023637;0;10;0;0;2;3;1;B01
200900023637;0;7;0;0;2;3;1;C01
200900023638;0;7;0;0;2;6;15;B01
200900023638;0;33;0;0;2;1;2;A01
200900023639;0;33;0;0;2;1;2;B01
200900023639;0;7;0;0;2;4;2;A01
200900023640;0;7;0;0;2;3;1;B01
200900023640;0;7;0;0;2;3;1;A01
200900023641;0;7;0;13;0;0;1;A01
200900023642;0;10;0;0;2;9;16;A01
200900023642;0;7;0;0;2;3;1;B01
200900023643;0;7;0;0;2;2;21;A01
200900023643;0;7;0;0;2;6;11;B01
200900023644;0;7;0;15;0;2;0;A01
200900023645;0;2;0;6;0;1;0;A01
200900023646;0;7;0;13;0;1;14;A01
200900023647;0;33;0;0;0;2;1;B01
200900023647;0;7;0;0;2;6;20;A01
200900023648;0;7;0;15;0;2;1;A01
200900023649;0;7;0;0;0;4;2;B01
200900023649;0;7;0;0;2;1;2;A01
200900023650;0;30;0;0;2;1;1;A01
200900023650;0;7;0;0;2;3;20;B01
200900023651;0;7;0;0;1;2;1;A01
200900023652;0;7;0;2;0;3;1;A01
200900023653;0;7;0;0;2;4;2;B01
200900023653;0;7;0;0;2;1;2;A01
200900023654;0;7;0;0;2;1;15;B01
200900023654;0;32;0;0;0;5;1;A01
200900023655;0;30;0;0;2;8;23;A01
200900023655;1;30;0;0;2;2;17;B01
200900023656;0;30;0;0;2;1;1;A01
200900023656;0;7;0;0;2;2;1;B01
200900023657;0;7;0;0;1;1;1;A01
200900023658;0;33;0;0;2;8;2;B01
200900023658;0;7;0;0;2;3;2;A01
200900023659;0;2;0;0;2;1;1;A01
200900023659;1;7;0;0;2;1;1;B02
200900023660;0;37;2;0;1;1;1;A01
200900023661;0;33;0;12;0;1;1;A01
200900023662;0;30;0;0;0;7;0;A01
200900023663;0;33;0;0;2;1;1;B01
200900023663;0;7;0;0;2;2;1;A01
200900023664;0;7;0;11;0;1;1;A01
200900023665;0;33;0;0;2;1;1;B01
200900023665;0;7;0;0;2;3;9;A01
200900023666;0;7;0;6;0;2;13;A01
200900023667;0;1;0;0;2;8;2;B01
200900023667;0;10;0;0;2;7;2;A01
200900023668;0;33;0;0;1;1;1;A01
200900023669;0;33;0;0;1;3;1;A01
200900023670;0;7;0;0;1;1;1;A01
200900023671;0;7;0;0;2;7;15;A01
200900023671;0;33;0;0;2;1;0;B01
200900023672;0;30;0;0;2;1;1;B01
200900023672;0;7;0;0;2;3;1;A01
200900023673;0;10;0;0;2;1;1;B01
200900023673;0;1;0;0;2;8;1;A01
200900023674;0;32;0;0;2;7;17;A01
200900023674;0;7;0;0;2;3;15;B01
200900023675;0;7;0;0;1;3;1;A01
200900023676;0;7;0;0;1;1;15;A01
200900023677;0;31;0;14;0;1;1;A01
200900023678;0;7;0;0;2;1;13;A01
200900023678;0;7;0;0;2;1;1;B02
200900023679;0;31;0;7;0;7;13;A01
200900023680;0;7;0;0;0;1;13;B02
200900023680;0;1;0;0;0;8;19;A01
200900023681;0;7;0;0;2;8;1;A01
200900023681;0;2;0;0;2;1;5;B02
200900023682;0;7;0;0;2;1;1;B02
200900023682;0;7;0;0;2;1;13;A01
200900023683;0;7;0;13;0;1;13;A01
200900023684;0;14;0;0;0;3;1;B01
200900023684;0;7;0;0;2;3;13;A01
200900023684;0;7;0;0;0;3;1;C01
200900023685;0;30;0;0;2;1;17;A01
200900023685;0;7;0;0;2;3;15;B02
200900023686;0;7;0;0;2;2;1;B01
200900023686;0;7;0;0;2;3;18;A01
200900023687;0;2;0;7;0;1;1;A01
200900023688;0;1;0;0;2;2;1;B01
200900023688;0;10;0;0;2;3;9;A01
200900023689;0;30;0;0;2;1;1;B01
200900023689;0;7;0;0;2;3;9;A01
200900023690;0;2;0;0;2;1;18;B01
200900023690;0;7;0;0;2;2;9;A01
200900023691;0;1;0;6;9;1;21;A01
200900023692;1;7;0;0;0;0;14;A01
200900023692;0;7;0;13;0;1;21;B01
200900023693;0;7;0;0;1;3;1;A01
200900023694;0;7;0;0;1;1;1;A01
200900023695;0;7;0;0;2;2;15;B01
200900023695;0;30;0;0;2;1;1;A01
200900023696;0;7;0;0;2;1;1;B01
200900023696;2;7;0;0;2;7;19;A01
200900023697;0;7;0;0;2;3;1;B01
200900023697;0;7;0;0;2;2;19;A01
200900023698;0;34;0;12;0;0;14;A01
200900023699;0;7;0;13;0;9;14;A01
200900023700;0;10;0;0;2;7;1;B01
200900023700;0;17;0;0;2;6;19;A02
200900023701;0;30;0;0;0;7;14;A01
200900023702;0;7;0;13;0;1;13;A01
200900023703;0;2;0;0;2;8;13;B02
200900023703;0;30;0;0;2;1;17;A01
200900023704;0;7;0;0;2;2;17;A01
200900023704;0;2;0;0;2;8;1;B02
200900023705;0;7;0;0;1;2;1;A01
200900023706;0;7;0;13;0;1;13;A01
200900023707;0;7;0;16;0;9;13;A01
200900023708;0;7;0;2;0;1;14;A01
200900023709;0;10;0;3;0;3;11;A01
200900023710;0;7;0;13;0;2;14;A01
200900023711;0;7;0;0;2;3;13;A01
200900023711;0;17;0;0;2;3;1;B02
200900023712;0;7;0;6;0;2;1;A01
200900023713;0;10;0;0;1;3;1;A01
200900023714;0;7;0;0;2;8;15;A01
200900023714;0;33;0;0;2;1;17;B01
200900023715;0;7;0;6;0;1;1;A01
200900023716;0;2;0;0;2;8;1;A01
200900023716;1;7;0;0;2;1;10;B01
200900023717;0;7;0;0;2;4;2;B01
200900023717;0;7;0;0;2;1;2;A01
200900023718;0;2;0;0;2;1;1;A01
200900023718;0;7;0;0;2;3;15;B01
200900023719;0;7;0;8;0;7;14;A01
200900023720;0;2;0;0;2;2;1;A01
200900023720;0;7;0;0;2;5;4;B01
200900023721;0;1;0;0;0;1;1;A01
200900023722;0;7;0;0;2;7;15;A01
200900023722;0;31;0;0;2;1;1;B01
200900023723;0;7;0;0;2;3;1;A01
200900023723;0;7;0;0;2;1;1;B01
200900023724;0;10;0;0;2;1;16;B01
200900023724;0;1;0;0;2;8;19;A01
200900023725;0;7;0;0;2;1;2;A01
200900023725;0;7;0;0;2;4;2;B01
200900023725;0;7;0;0;2;4;2;C01
200900023726;0;10;0;0;2;1;2;A01
200900023726;0;7;0;0;0;4;2;B01
200900023727;0;7;0;0;2;8;15;B01
200900023727;0;7;0;7;2;3;9;A01
200900023728;0;7;0;0;1;2;1;A01
200900023729;0;7;0;0;0;2;15;A01
200900023729;0;7;0;0;0;1;1;B01
200900023730;0;7;0;0;2;7;22;A01
200900023730;0;1;0;1;0;1;0;B01
200900023731;0;1;0;0;2;8;15;A01
200900023731;0;7;0;0;9;3;16;B01
200900023732;1;7;0;0;2;7;12;B01
200900023732;0;34;0;0;2;6;12;A01
200900023733;0;7;0;1;0;2;2;A01
200900023733;0;15;0;0;0;6;23;B02
200900023734;0;2;0;0;2;1;1;A01
200900023735;0;7;0;0;2;1;2;A01
200900023735;0;7;0;0;2;4;2;B01
200900023736;0;7;0;1;0;1;1;A01
200900023736;0;17;0;1;0;6;23;B01
200900023737;0;7;0;0;2;1;13;A01
200900023737;0;7;0;0;2;3;1;B02
200900023738;0;7;0;0;2;1;1;B02
200900023738;0;7;0;0;2;2;15;A01
200900023739;0;1;0;0;2;0;15;A01
200900023739;0;7;0;0;9;3;1;B01
200900023740;0;7;0;0;2;1;1;B01
200900023740;0;7;0;0;2;2;15;A01
200900023741;0;7;0;0;1;1;1;A01
200900023742;0;2;0;0;2;1;1;B01
200900023742;0;7;0;0;2;6;9;A01
200900023743;0;33;0;0;0;0;1;A01
200900023744;0;38;1;0;1;2;1;A01
200900023745;0;7;0;0;2;2;1;A01
200900023745;0;7;0;0;2;3;1;B01
200900023746;0;7;0;0;2;3;9;A01
200900023746;0;31;0;0;2;5;1;B01
200900023747;0;99;0;7;2;1;1;A01
200900023747;0;7;0;0;2;6;1;B01
200900023748;0;7;0;0;2;1;1;A01
200900023748;0;1;0;0;2;4;23;B01
200900023749;0;7;0;0;1;1;1;A01
200900023750;0;7;0;0;2;7;16;B01
200900023750;0;30;0;0;2;1;1;A01
200900023751;0;7;0;0;2;1;1;A01
200900023751;0;7;0;0;2;4;1;B01
200900023752;0;7;0;0;0;4;23;B01
200900023752;0;10;0;0;2;1;1;A01
200900023753;0;7;0;0;2;1;1;B01
200900023753;0;1;0;0;2;1;1;A01
200900023754;0;7;0;6;2;3;1;A01
200900023754;0;7;0;0;2;2;1;B01
200900023755;0;33;0;0;2;7;1;B01
200900023755;0;7;0;0;2;2;15;A01
200900023756;0;7;0;0;2;3;1;B01
200900023756;0;7;0;0;2;3;15;A01
200900023757;0;7;0;0;2;8;13;B01
200900023757;0;7;0;0;2;1;17;A01
200900023758;0;7;0;1;1;2;0;A01
200900023759;0;7;0;0;0;4;23;B01
200900023759;0;31;0;0;2;1;1;A01
200900023760;0;10;0;13;0;3;21;A01
200900023761;0;7;0;13;0;1;1;A01
200900023762;0;7;0;16;0;9;1;A01
200900023763;0;10;0;0;2;2;1;A01
200900023763;0;30;0;0;2;8;9;B02
200900023764;0;7;0;0;2;3;15;B02
200900023764;0;7;0;0;2;1;1;A01
200900023765;0;7;0;2;0;0;1;A01
200900023766;0;7;0;0;0;9;17;A01
200900023767;0;7;0;0;2;2;13;A01
200900023767;0;7;0;0;2;2;1;B02
200900023768;0;7;0;0;2;1;5;A01
200900023768;0;7;0;0;2;1;5;B02
200900023769;0;15;0;0;2;8;1;A01
200900023769;0;7;0;0;2;3;13;B02
200900023770;0;7;0;0;2;3;2;E01
200900023770;0;7;0;0;2;8;2;C01
200900023770;0;7;0;0;2;3;2;B01
200900023770;0;7;0;0;2;3;5;A01
200900023770;0;10;0;0;2;6;2;D01
200900023771;0;2;0;0;2;2;5;A01
200900023771;0;7;0;0;2;2;1;B01
200900023772;0;7;0;8;0;9;5;A01
200900023773;0;7;0;0;2;3;1;B01
200900023773;0;7;0;0;2;3;5;A01
200900023774;0;7;0;1;0;1;1;A01
200900023775;0;7;0;0;1;2;1;A01
200900023776;0;10;0;3;2;6;9;A01
200900023776;0;7;0;0;2;2;1;B01
200900023777;0;7;0;0;6;4;2;B02
200900023777;0;7;0;0;2;1;2;A01
200900023778;0;30;0;0;2;1;0;A01
200900023778;0;7;0;0;2;1;0;B01
200900023779;0;7;0;15;0;1;1;A01
200900023780;0;10;0;0;2;4;1;D01
200900023780;0;10;0;0;2;1;1;A01
200900023780;0;10;0;0;2;4;1;B01
200900023780;0;10;0;0;2;4;1;C01
200900023781;0;2;0;0;2;1;3;A01
200900023781;0;7;0;0;2;0;0;B01
200900023782;0;31;0;0;2;1;1;B02
200900023782;0;7;0;0;2;3;13;A01
200900023783;0;7;0;0;2;3;4;B01
200900023783;0;17;0;0;2;8;15;A01
200900023784;0;7;0;0;0;1;1;A01
200900023785;0;7;0;0;2;1;2;A01
200900023785;0;7;0;0;6;4;2;B01
200900023786;0;33;0;12;0;0;1;A01
200900023787;0;7;0;0;2;5;1;A01
200900023787;0;1;0;0;2;8;2;B01
200900023788;0;7;0;0;2;1;15;A01
200900023788;0;33;0;0;2;1;1;B01
200900023789;0;7;0;0;0;1;1;A01
200900023790;0;2;0;0;0;1;1;A01
200900023791;0;33;0;13;0;1;1;A01
200900023792;0;7;0;1;0;1;14;A01
200900023793;0;7;0;0;2;3;14;B01
200900023793;0;7;0;0;2;2;1;A01
200900023794;0;30;0;16;0;0;0;A01
200900023795;0;7;0;0;1;3;1;A01
200900023796;0;7;0;0;2;1;0;B01
200900023796;0;7;0;0;2;3;0;A01
200900023797;0;2;0;0;0;8;0;A01
200900023798;0;7;0;2;0;1;1;A01
200900023799;0;37;1;3;0;2;14;A01
200900023800;0;7;0;0;2;1;0;B01
200900023800;0;7;0;1;2;5;1;A01
200900023801;0;7;0;0;0;8;0;B01
200900023801;0;14;0;0;2;2;12;A01
200900023802;0;7;0;0;2;2;1;B01
200900023802;0;7;0;0;2;3;19;A01
200900023803;0;7;0;0;0;0;23;B01
200900023803;0;33;0;0;0;1;1;A01
200900023804;0;7;0;0;2;5;15;A01
200900023804;0;33;0;0;2;8;1;B01
200900023805;0;7;0;0;1;1;0;A01
200900023806;0;7;0;0;2;4;0;B01
200900023806;0;30;0;0;2;8;0;A01
200900023807;0;1;0;0;2;1;17;A01
200900023807;0;7;0;0;2;3;15;B01
200900023808;0;7;0;6;0;1;0;A01
200900023809;0;2;0;0;2;1;1;B01
200900023809;0;7;0;0;0;1;1;A01
200900023810;0;31;0;0;0;8;1;A01
200900023811;0;7;0;0;2;1;1;B01
200900023811;0;7;0;0;2;1;13;A01
200900023812;0;7;0;0;2;3;1;B02
200900023812;0;7;0;0;2;7;13;A01
200900023813;0;7;0;0;1;0;1;A01
200900023814;0;33;0;0;0;0;1;A01
200900023815;0;7;0;0;2;1;2;A01
200900023816;0;33;0;0;2;0;17;A01
200900023816;0;7;0;0;2;6;17;B01
200900023817;0;7;0;0;0;0;2;A01
200900023817;0;31;0;0;0;0;2;B01
200900023818;0;7;0;0;0;0;1;A01
200900023819;0;7;0;0;2;8;1;A01
200900023819;0;1;0;0;2;8;1;B02
200900023820;0;31;0;0;2;1;1;A01
200900023820;0;7;0;0;2;5;1;B02
200900023821;0;7;0;9;0;8;1;A01
200900023822;0;33;0;0;0;8;1;A01
200900023823;0;7;0;13;0;1;1;A01
200900023824;0;7;0;0;2;2;12;A01
200900023824;0;10;0;0;2;3;1;B01
200900023825;0;14;0;0;0;9;1;A01
200900023826;0;33;0;0;2;1;1;A01
200900023826;0;38;20;0;2;1;1;B02
200900023827;0;7;0;0;2;3;15;B01
200900023827;0;33;0;0;2;2;17;A01
200900023828;0;7;0;13;0;9;19;A01
200900023829;0;33;0;12;0;1;1;A01
200900023830;0;7;0;16;0;9;1;A01
200900023831;0;7;0;0;2;3;13;A01
200900023831;0;7;0;0;2;3;1;B02
200900023832;0;33;0;0;0;1;1;A01
200900023833;0;33;0;0;2;1;17;A01
200900023833;0;7;0;0;2;1;15;B02
200900023834;0;33;0;0;0;7;1;A01
200900023835;0;7;0;0;2;1;1;A01
200900023835;0;7;0;0;2;7;15;B02
200900023836;0;33;0;0;2;1;13;A01
200900023836;0;7;0;0;2;3;0;C03
200900023836;0;7;0;0;2;6;1;B02
200900023837;0;7;0;0;1;1;13;A01
200900023838;0;33;0;0;2;1;17;B02
200900023838;0;7;0;0;0;6;15;A01
200900023839;0;7;0;0;2;1;2;A01
200900023839;0;7;0;0;2;3;2;B02
200900023840;0;30;0;0;1;1;1;A01
200900023841;0;10;0;0;1;1;1;A01
200900023842;0;7;0;0;0;1;1;A01
200900023843;0;7;0;0;2;6;2;C01
200900023843;0;7;0;0;2;3;2;A01
200900023843;0;7;0;1;2;6;2;B01
200900023844;0;10;0;0;2;2;1;B01
200900023844;0;10;0;0;2;4;4;A01
200900023845;0;7;0;0;2;1;2;A01
200900023845;0;7;0;0;2;4;2;B01
200900023845;0;7;0;0;2;4;2;C01
200900023846;0;10;0;0;2;2;19;A01
200900023846;0;33;0;0;2;1;1;B02
200900023847;0;7;0;0;1;0;23;A01
200900023848;0;7;0;0;2;2;15;A01
200900023848;0;7;0;0;2;3;1;B01
200900023849;0;10;0;0;2;1;2;A01
200900023849;0;7;0;0;2;4;2;B02
200900023849;0;7;0;0;2;4;2;C03
200900023850;0;7;0;0;2;0;2;A01
200900023850;0;7;0;0;2;4;2;B01
200900023851;0;7;0;0;9;0;9;A01
200900023851;0;1;0;0;2;0;1;B01
200900023852;0;7;0;0;2;1;13;A01
200900023852;0;7;0;0;2;1;1;B01
200900023853;0;30;0;0;0;0;1;A01
200900023854;0;34;0;0;2;1;17;B01
200900023854;0;7;0;0;2;3;15;A01
200900023855;0;33;0;0;0;7;1;A01
200900023856;0;33;0;0;0;8;1;A01
200900023857;0;7;0;0;1;1;0;A01
200900023858;0;7;0;1;0;3;1;B02
200900023858;0;15;0;0;0;5;0;A01
200900023859;0;33;0;0;0;1;1;A01
200900023860;0;7;0;0;0;4;1;B02
200900023860;0;33;0;0;2;1;1;A01
200900023861;0;7;0;0;2;3;2;A01
200900023861;0;21;0;0;0;0;2;B02
200900023862;0;7;0;2;0;1;14;A01
200900023863;0;31;0;16;2;1;19;A01
200900023863;0;7;0;0;0;7;1;B01
200900023864;0;7;0;0;1;2;15;A01
200900023865;0;10;0;13;0;9;1;A01
