num_acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201400001737;14;7;24;2345;3;1;1;1;7;146;la motte;M;0;0;440
201400001738;14;9;13;1045;1;1;1;7;6;36;saint andré;M;0;0;440
201400001739;14;1;8;1900;3;1;2;2;3;23;;M;4742300;-189500;440
201400001740;14;1;11;930;1;1;1;1;1;15;la miltais;M;4749200;-174200;440
201400001741;14;1;13;1445;1;1;2;2;3;128;;M;4752100;-188700;440
201400001742;14;2;10;730;3;1;1;2;3;67;La croix rouge;M;4763200;-184400;440
201400001743;14;3;28;1315;1;2;1;2;6;91;1 ROUTE DE VAY;M;4759700;-168300;440
201400001744;14;4;25;1500;1;1;1;1;6;23;La Duty;M;4741700;-191400;440
201400001745;14;4;27;200;3;1;1;2;6;56;la rivière des landes;M;4741300;-174600;440
201400001746;14;6;26;1745;1;1;1;1;6;62;rue de la matrais;M;0;0;440
201400001747;14;7;29;1330;1;1;1;1;7;111;la primais;M;0;0;440
201400001748;14;10;7;1930;5;1;1;1;2;128;beauséjour;M;0;0;440
201400001749;14;11;16;15;3;1;1;2;1;185;;M;0;0;440
201400001750;14;11;16;930;3;1;1;1;6;67;le trenon-besle sur vila;M;0;0;440
201400001751;14;11;26;1745;2;1;1;1;6;67;le bois de brun;M;0;0;440
201400001752;14;12;13;1815;3;2;1;8;6;67;92 dastres - guenouvry;M;0;0;440
201400001753;14;12;23;745;3;1;2;1;4;128;lancé;M;0;0;440
201400001754;14;4;7;30;3;1;1;1;6;110;Le Pont du Plessis;M;0;0;440
201400001755;14;4;22;730;1;2;1;1;3;27;rue du chateau;M;0;0;440
201400001756;14;5;7;1730;1;2;1;1;3;110;rue saint georges;M;0;0;440
201400001757;14;5;31;2000;2;1;2;1;3;73;grandville;M;0;0;440
201400001758;14;6;3;2030;2;1;1;1;6;122;la foucaudière;M;0;0;440
201400001759;14;6;4;1730;1;2;1;1;6;110;;M;0;0;440
201400001760;14;6;22;2015;1;1;1;1;3;110;pt du plessis;M;0;0;440
201400001761;14;7;4;115;3;2;1;1;6;179;23 rue Anna de Noailles;M;0;0;440
201400001762;14;8;22;1545;1;1;1;1;3;110;la chapeliere;M;0;0;440
201400001763;14;9;14;1;3;1;1;1;1;179;la goulière;M;0;0;440
201400001764;14;10;8;1615;1;2;6;3;6;110;rue de l' Erdre;M;0;0;440
201400001765;14;12;12;1745;5;2;1;2;6;110;47 rue St Georges;M;0;0;440
201400001766;14;12;23;1800;3;1;2;2;6;73;;M;0;0;440
201400001767;14;12;24;2030;3;1;1;2;1;179;le grand patis;M;0;0;440
201400001768;14;4;3;730;2;1;1;2;5;86;La gibotière;M;0;0;440
201400001769;14;4;19;1815;1;2;1;1;6;113;place de l'eglise;M;0;0;440
201400001770;14;6;21;1730;1;2;3;1;1;51;rue de la salle des fete;M;0;0;440
201400001771;14;7;2;1645;1;1;1;1;6;76;La butte;M;0;0;440
201400001772;14;7;8;1530;1;1;1;1;1;193;la madeleine;M;0;0;440
201400001773;14;7;12;1630;1;1;1;1;1;149;le coudrais;M;0;0;440
201400001774;14;7;28;945;1;1;1;1;1;149;les ormes;M;0;0;440
201400001775;14;10;22;815;1;1;2;1;3;149;;M;0;0;440
201400001776;14;9;13;345;3;1;1;1;6;67;guenouvry;M;0;0;440
201400001777;14;1;25;900;1;1;1;2;6;130;viais;M;0;0;440
201400001778;14;5;15;1700;1;1;1;1;1;18;les mimosas;M;0;0;440
201400001779;14;7;29;815;1;1;1;1;2;171;le moulin cassé;M;0;0;440
201400001780;14;8;2;2315;3;1;1;1;6;24;rue de la chaussée;M;0;0;440
201400001781;14;8;14;1630;1;2;1;1;3;150;rte du champ de foire;M;0;0;440
201400001782;14;8;23;430;3;1;1;1;5;39;;M;0;0;440
201400001783;14;9;6;430;3;1;1;1;2;24;;M;0;0;440
201400001784;14;10;18;1530;2;1;1;1;6;150;;M;0;0;440
201400001785;14;11;18;1645;1;1;1;1;1;18;rue de la borne seize;M;0;0;440
201400001786;14;11;28;1830;5;2;1;1;3;130;D11 - Rue de la Roche;M;0;0;440
201400001787;14;11;29;1700;1;2;1;1;3;18;la desiree RD 751A;M;0;0;440
201400001788;14;12;4;800;3;1;6;1;3;130;;M;0;0;440
201400001789;14;1;9;1345;1;1;4;1;5;131;;M;0;0;440
201400001790;14;1;14;1215;1;1;1;1;2;131;Marais mainguy;M;0;0;440
201400001791;14;2;24;1700;1;1;1;1;2;131;;M;0;0;440
201400001792;14;3;29;945;1;1;1;1;6;40;;M;0;0;440
201400001793;14;5;5;900;1;1;1;1;3;131;;M;0;0;440
201400001794;14;5;4;1115;1;2;1;1;3;131;Route de la Rog?re;M;0;0;440
201400001795;14;5;16;1645;1;2;6;1;3;126;Rue de la Croix Mouraud;M;0;0;440
201400001796;14;6;9;1830;1;1;1;1;1;131;;M;0;0;440
201400001797;14;6;26;1800;1;1;1;1;3;136;le bois roux;M;0;0;440
201400001798;14;7;15;45;5;2;1;1;6;126;54 boulevard de l'Océan;M;0;0;440
201400001799;14;8;6;245;3;1;1;1;6;106;;M;0;0;440
201400001800;14;1;26;1530;1;2;2;2;3;5;rue de pornic;M;0;0;440
201400001801;14;2;20;400;3;1;1;1;6;46;Le grand perret;M;0;0;440
201400001802;14;2;23;1500;1;2;1;1;3;154;boulevard de l'Oc?an;M;0;0;440
201400001803;14;2;24;2300;3;1;1;1;6;154;;M;0;0;440
201400001804;14;3;30;1245;1;1;3;1;4;187;le pont neuf;M;0;0;440
201400001805;14;6;3;1530;1;2;1;2;6;154;Place de la victoire;M;0;0;440
201400001806;14;6;8;1915;1;1;2;1;3;61;;M;0;0;440
201400001807;14;7;28;1400;1;1;1;8;1;187;les biais;M;0;0;440
201400001808;14;8;19;1030;1;1;2;1;3;46;les cassis;M;0;0;440
201400001809;14;8;31;1000;1;1;1;1;6;61;la rousseliere;M;0;0;440
201400001810;14;9;20;600;3;1;1;1;7;46;;M;0;0;440
201400001811;14;9;28;100;4;2;1;1;2;187;rue de st michel;M;0;0;440
201400001812;14;10;8;1800;1;2;1;2;6;187;PARKING RUE BLANDEAU;M;0;0;440
201400001813;14;10;22;1245;1;1;1;1;3;38;chauve la brenière;M;0;0;440
201400001814;14;10;26;1730;1;1;1;1;3;46;la croix;M;0;0;440
201400001815;14;12;23;1730;3;1;2;1;3;154;la grognais;M;0;0;440
201400001816;14;3;2;1745;2;1;1;3;1;87;;M;0;0;440
201400001817;14;3;25;1730;1;1;1;3;5;133;beau vent de mer;M;4713600;-180600;440
201400001818;14;4;25;1845;1;1;1;1;3;87;rue des capucins;M;0;0;440
201400001819;14;5;3;2345;3;1;1;1;7;181;le champ joseph;M;0;0;440
201400001820;14;5;4;1745;1;1;1;1;1;220;les dodinières;M;4718200;-192800;440
201400001821;14;6;17;230;3;1;1;1;7;119;la grande talonnière;M;0;0;440
201400001822;14;7;12;1645;1;1;1;1;5;133;le moulin de beauvais;M;0;0;440
201400001823;14;7;28;1530;1;1;1;3;5;133;;M;4713400;-174500;440
201400001824;14;8;21;830;1;1;1;1;5;90;;M;0;0;440
201400001825;14;8;22;1745;1;2;9;1;3;157;8 la Pierre Blanche;M;0;0;440
201400001826;14;8;30;1345;1;1;1;1;6;119;les brosses;M;0;0;440
201400001827;14;10;24;1045;1;2;1;1;2;87;Rue de NANTES;M;0;0;440
201400001828;14;11;23;1145;1;1;1;2;6;145;le buzon;M;4717900;-181300;440
201400001829;14;1;3;815;2;2;1;2;6;47;1 bd de la liberation;M;0;0;440
201400001830;14;1;30;1100;1;2;9;2;1;47;Bd des martyrs;M;0;0;440
201400001831;14;2;19;2030;3;1;9;2;1;47;La barrière noire;M;0;0;440
201400001832;14;5;29;1415;1;1;1;1;5;47;La guinière;M;0;0;440
201400001833;14;1;19;630;3;1;1;8;1;69;;M;0;0;440
201400001834;14;1;21;1515;1;1;1;2;6;69;;M;0;0;440
201400001835;14;1;23;730;5;1;1;1;3;151;rue des ecotais;M;0;0;440
201400001836;14;5;7;1900;1;1;2;1;2;175;;M;0;0;440
201400001837;14;6;17;2000;1;1;1;1;1;69;;M;0;0;440
201400001838;14;7;4;2030;1;1;1;1;6;72;Brézanvé;M;4748600;-230100;440
201400001839;14;7;13;45;3;1;1;1;1;69;;M;4728900;-243500;440
201400001840;14;7;25;745;1;1;1;1;3;175;;M;4739100;-232300;440
201400001841;14;8;17;1045;1;1;1;1;3;97;rte de pen loc;M;0;0;440
201400001842;14;10;3;945;1;1;1;1;5;175;trecrelin;M;0;0;440
201400001843;14;10;23;1830;2;2;1;1;6;6;lieu-dit PONT-MAHE;M;0;0;440
201400001844;14;11;20;715;5;2;2;1;3;69;faubourg Sainte Anne;M;0;0;440
201400001845;14;12;7;1400;1;1;1;8;6;175;rue le mouchoir;M;0;0;440
201400001846;14;12;28;1630;1;1;2;1;3;183;le pigeon blanc;M;0;0;440
201400001847;14;1;29;1215;1;2;6;1;6;52;ZI JOUY D100;M;4732100;-207200;440
201400001848;14;6;18;200;4;1;6;1;7;210;;M;4730900;-220500;440
201400001849;14;9;24;2300;3;1;2;1;3;52;l'ardivais;M;4738400;-209399;440
201400001850;14;10;23;1930;3;1;6;1;6;103;rue des grandes rivieres;M;0;0;440
201400001851;14;10;27;1015;1;2;1;1;6;52;Avenue de la Gare;M;0;0;440
201400001852;14;11;28;1930;5;1;6;1;6;210;rd pt de certé;M;0;0;440
201400001853;14;12;27;1530;3;1;6;1;6;210;rd pt de certé;M;0;0;440
201400001854;14;3;15;1630;1;1;1;1;6;152;la miretterie;M;0;0;440
201400001855;14;3;18;1830;1;1;1;1;2;98;La croix de haut;M;4750500;-213200;440
201400001856;14;3;22;800;1;1;1;1;6;68;l'alouette;M;0;0;440
201400001857;14;5;8;1000;1;1;1;1;5;161;La Chauvelais;M;4751000;-204199;440
201400001858;14;9;28;1200;1;1;1;1;6;68;BEL AIR;M;4754000;-199800;440
201400001859;14;10;26;1345;1;1;1;1;7;196;les landes du bourg;M;0;0;440
201400001860;14;11;14;1730;5;1;1;8;6;98;bergon;M;0;0;440
201400001861;14;12;2;1145;1;2;1;1;1;129;rue de la Cadivais;M;4744000;-208700;440
201400001862;14;12;13;545;3;1;1;3;6;50;la peltrais;M;0;0;440
201400001863;14;1;25;1345;1;1;1;1;6;194;les naudieres;M;0;0;440
201400001864;14;3;16;1030;1;2;6;1;6;194;RUE DE BRETAGNE;M;0;0;440
201400001865;14;6;28;945;1;1;1;2;4;158;la coulée du chaud;M;0;0;440
201400001866;14;10;7;900;1;1;1;1;2;217;rue anne de bretagne;M;0;0;440
201400001867;14;11;15;1545;1;2;1;1;6;194;rue de brumberne;M;0;0;440
201400001868;14;10;13;930;1;2;1;7;6;195;rue joseph Desmars;M;0;0;440
201400001869;14;11;25;2015;3;1;1;2;1;195;la foret;M;4734500;-195700;440
201400001870;14;12;19;1915;3;2;6;3;6;20;rond point de decathlon;M;4746798;-62059;490
201400001871;14;1;16;2230;3;1;1;2;6;106;La croix blanche;M;4747213;-36656;490
201400001872;14;4;28;1200;1;1;1;8;6;280;;M;4750635;-21862;490
201400001873;14;5;28;2030;1;2;1;1;3;194;5 chemin Angevins;M;4745571;-26651;490
201400001874;14;6;9;1915;1;1;3;1;3;194;;M;4746076;-28592;490
201400001875;14;6;29;1200;1;1;6;1;2;106;;M;4747469;-34036;490
201400001876;14;8;1;1145;1;1;2;1;3;194;Grolleau / billauderie;M;4747230;-30243;490
201400001877;14;9;11;1715;1;1;2;1;3;49;;M;4745100;-16144;490
201400001878;14;10;24;715;2;1;3;8;3;194;;M;4745138;-26329;490
201400001879;14;11;28;1600;1;1;2;1;3;194;Route de la roche;M;4747264;-28246;490
201400001880;14;12;14;1200;1;1;2;1;3;194;Route de Gardamont;M;4747270;-28237;490
201400001881;14;3;27;1730;1;1;1;1;5;222;Le point du jour;M;4737082;-55876;490
201400001882;14;5;18;815;1;1;1;1;6;86;;M;4728247;-45287;490
201400001883;14;6;7;1030;1;2;1;1;1;290;52 rue St Almand;M;4739887;-45102;490
201400001884;14;6;13;1500;1;1;1;1;1;318;;M;4736995;-42709;490
201400001885;14;8;5;745;1;1;1;1;1;22;;M;4732072;-59954;490
201400001886;14;8;28;1930;1;1;1;1;3;363;;M;4735050;-45866;490
201400001887;14;9;29;715;3;1;1;1;1;338;;M;4734339;-51736;490
201400001888;14;10;6;300;3;1;1;1;7;317;;M;4739686;-33206;490
201400001889;14;10;6;1745;1;2;2;2;3;345;Rue Bonnezeaux;M;4726716;-49908;490
201400001890;14;11;8;745;2;1;1;1;6;308;Route de Poitiers;M;4739801;-50899;490
201400001891;14;11;23;45;3;1;1;1;1;308;Bretelle C;M;4739967;-51538;490
201400001892;14;12;10;45;3;1;1;1;7;338;Les Baluères;M;4738038;-52454;490
201400001893;14;12;8;1845;5;2;9;1;6;22;;M;4731288;-59572;490
201400001894;14;10;6;1715;1;2;1;8;2;238;blitourne;M;4752914;-43375;490
201400001895;14;10;14;1830;1;2;1;1;7;377;Rue Jean de Rely;M;4755085;-43033;490
201400001896;14;6;1;130;5;2;1;1;6;283;rue nationale;M;4740874;-76070;490
201400001897;14;6;4;815;1;1;2;2;3;68;;M;4741235;-85483;490
201400001898;14;9;5;1800;1;1;1;1;3;283;Le clos Guinebault;M;4733746;-75099;490
201400001899;14;10;27;1815;5;1;1;1;3;82;;M;4733994;-71053;490
201400001900;14;11;9;1045;1;1;1;1;1;259;;M;4734015;-64602;490
201400001901;14;11;10;15;3;2;1;1;6;63;36 bis avenue de la gare;M;4734847;-74709;490
201400001902;14;7;17;1700;1;1;1;1;1;333;;M;4756877;-33278;490
201400001903;14;10;19;1800;1;1;9;1;3;220;;M;4774931;-41064;490
201400001904;14;11;23;1900;3;1;1;8;7;257;La carriere;M;4765614;-22129;490
201400001905;14;1;25;500;5;2;1;2;6;23;16 rue du moulin foulon;M;4720172;-97814;490
201400001906;14;2;2;1515;1;1;2;1;1;243;;M;4723369;-93436;490
201400001907;14;4;28;1;3;1;1;1;7;6;Tuevache;M;4717839;-96216;490
201400001908;14;6;23;1115;1;1;1;1;1;23;Le petit angibou;M;4722068;-100154;490
201400001909;14;7;26;1100;1;2;1;1;3;151;40 rue de bretagne;M;4718187;-111383;490
201400001910;14;8;1;2020;1;2;1;1;3;23;9 Bd general de Gaulle;M;4720149;-99640;490
201400001911;14;10;29;1500;2;1;1;1;1;6;Tuevache;M;4717796;-96163;490
201400001912;14;11;22;1500;1;2;1;1;3;23;77 rue des Mauges;M;4720153;-99389;490
201400001913;14;4;3;2045;3;1;1;3;6;192;;M;4701535;-74471;490
201400001914;14;4;22;2200;5;2;1;1;6;92;Rue Croix Renaudeau;M;4721488;-71131;490
201400001915;14;5;12;1515;1;1;1;1;1;355;Monbault;M;4710014;-81636;490
201400001916;14;5;17;445;3;1;1;1;6;92;La Guerche;M;4721282;-77772;490
201400001917;14;8;26;730;1;1;1;1;3;281;La Brosse Neuve;M;4718220;-74613;490
201400001918;14;9;30;2330;3;1;6;1;6;343;La Marchaisière;M;4698969;-84286;490
201400001919;14;10;30;315;3;1;1;1;6;281;;M;4716284;-73873;490
201400001920;14;11;11;15;3;1;1;1;1;381;;M;4701310;-71465;490
201400001921;14;11;16;2200;3;1;1;2;6;268;La Beniviere;M;4729223;-84965;490
201400001922;14;11;23;15;3;1;1;1;6;192;;M;4703534;-80415;490
201400001923;14;12;8;1730;2;2;1;1;3;92;255 bis rue nationale;M;4720517;-72822;490
201400001924;14;2;2;45;3;1;1;2;7;273;La Gat;M;4710240;-122281;490
201400001925;14;3;31;1100;1;2;1;1;6;332;04 RUE DU SACRE COEUR;M;4706504;-93671;490
201400001926;14;5;28;2300;3;1;1;1;6;301;;M;4713325;-99092;490
201400001927;14;6;2;1815;1;1;9;1;6;264;1 rue louis braille;M;4709636;-100468;490
201400001928;14;6;18;1730;1;2;1;7;3;332;AVENUE DE NANTES;M;4705979;-94042;490
201400001929;14;7;29;1430;1;2;2;1;3;349;Carrefour RD-223 - RD-63;M;4714461;-116423;490
201400001930;14;9;8;1030;1;1;1;1;1;264;La Censie;M;4709953;-100541;490
201400001931;14;9;8;1530;1;1;1;1;2;332;;M;4708733;-98098;490
201400001932;14;9;25;1930;2;1;1;7;6;27;;M;4713851;-91843;490
201400001933;14;12;10;815;2;2;1;2;6;301;42, bd du 11 novembre;M;4712062;-98982;490
201400001934;14;2;15;845;1;1;1;8;7;296;;M;4730086;-116523;490
201400001935;14;2;19;915;1;1;1;1;7;252;;M;4722101;-116790;490
201400001936;14;3;3;1245;1;1;1;4;1;313;;M;4728368;-102527;490
201400001937;14;3;21;2145;3;1;1;1;7;324;;M;4724322;-99444;490
201400001938;14;4;25;1915;1;1;1;1;2;177;;M;4734456;-116100;490
201400001939;14;5;18;1945;1;1;1;1;6;316;Moulin Pichon;M;4727719;-110106;490
201400001940;14;5;21;1345;1;1;1;3;6;40;Clos de Ste Barbe;M;4734144;-111785;490
201400001941;14;5;25;1230;1;1;1;1;6;69;;M;4734490;-123288;490
201400001942;14;7;16;1845;1;1;1;1;1;360;;M;4731194;-130886;490
201400001943;14;7;18;1800;1;2;6;1;1;69;avenue des 7 moulins;M;4733433;-126383;490
201400001944;14;7;24;1;3;1;1;1;7;320;La Chenaie;M;4729211;-124804;490
201400001945;14;8;5;2015;1;1;1;1;6;34;Le grand Moulin;M;4732042;-101175;490
201400001946;14;8;10;15;3;2;1;2;6;316;rue de l'Evre;M;4727389;-107583;490
201400001947;14;9;6;1530;1;1;1;1;3;276;;M;4736136;-99248;490
201400001948;14;9;20;930;1;1;1;1;3;126;;M;4733318;-120573;490
201400001949;14;9;26;2015;3;1;1;1;6;34;Le grand Moulin;M;4732032;-101184;490
201400001950;14;9;26;1730;1;1;1;1;1;75;;M;4733894;-106945;490
201400001951;14;11;9;1630;1;1;1;7;3;360;La Merciere;M;4731589;-129415;490
201400001952;14;11;9;2145;3;1;1;1;1;69;La Tenoterie;M;4732955;-125611;490
201400001953;14;11;21;2130;3;1;1;1;6;296;;M;4728541;-121942;490
201400001954;14;11;24;1155;1;1;1;1;7;276;Route de la Boutouchere;M;4735681;-100598;490
201400001955;14;11;26;15;3;1;1;1;7;83;;M;4728968;-99013;490
201400001956;14;12;9;945;1;2;1;1;3;313;route de belleville;M;4726161;-103561;490
201400001957;14;12;16;1745;3;2;1;1;6;296;rue de Vendée;M;4728645;-119086;490
201400001958;14;12;23;1945;3;2;1;1;6;177;rue du val de loire;M;4734616;-116280;490
201400001959;14;1;17;1245;1;1;1;1;2;234;Mon idée;M;4742424;16658;490
201400001960;14;1;21;1715;1;2;1;1;5;18;Av Le gouz de la boulaye;M;4753727;-9828;490
201400001961;14;6;6;1900;1;1;1;1;1;372;Le champ des pierres;M;4752029;-11855;490
201400001962;14;6;17;1730;1;1;1;1;1;116;lieu dit Brené;M;4746943;-10208;490
201400001963;14;10;4;230;3;2;1;1;6;13;7 route de Noyant;M;4751783;5464;490
201400001964;14;10;23;1430;1;2;1;1;3;18;rue VICTOR HUGO;M;4754001;-10259;490
201400001965;14;11;15;1215;1;2;1;1;2;18;13 rue Florent Papin;M;4754284;-11073;490
201400001966;14;12;4;845;1;1;1;1;1;31;;M;4750578;-10131;490
201400001967;14;5;5;1115;1;1;1;1;1;373;La grange;M;4713757;-57601;490
201400001968;14;8;30;1830;1;2;1;1;6;125;Rue des fontaines;M;4719580;-27580;490
201400001969;14;11;12;2015;3;1;1;1;1;125;;M;4717709;-26318;490
201400001970;14;12;22;2300;3;1;1;1;7;359;Moulin cassé;M;4721353;-17980;490
201400001971;14;1;2;1215;1;1;1;1;3;361;;M;4723920;1611;490
201400001972;14;4;1;545;3;1;6;1;6;2;;M;4729072;3583;490
201400001973;14;4;2;1215;1;1;1;1;1;311;La poitevinière;M;4739371;-4027;490
201400001974;14;4;20;1900;1;1;1;1;7;30;La martinière;M;4736550;-5242;490
201400001975;14;6;20;1300;1;1;1;7;6;180;;M;4737744;-12544;490
201400001976;14;6;22;1745;1;1;1;1;6;361;Pont de Malheur;M;4726329;5448;490
201400001977;14;7;28;1000;1;2;7;7;6;180;station essence super U;M;4737128;-9858;490
201400001978;14;8;16;415;3;2;1;1;6;2;lieu dit boumelle;M;4733399;2759;490
201400001979;14;9;13;830;2;1;1;1;6;45;;M;4734545;11015;490
201400001980;14;11;4;1815;3;1;1;1;6;374;;M;4728184;-2656;490
201400001981;14;12;8;1815;2;1;1;1;7;304;;M;4730926;-13853;490
201400001982;14;3;22;1500;1;1;3;1;3;215;;M;4714757;-17148;490
201400001983;14;8;28;1430;1;1;1;1;7;364;;M;4713975;-22580;490
201400001984;14;2;2;530;3;2;1;2;6;103;Rue de Bretagne;M;4771491;-100912;490
201400001985;14;5;17;2315;3;1;1;1;7;229;;M;4770886;-97158;490
201400001986;14;11;18;1830;3;1;1;1;4;331;;M;4768972;-86162;490
201400001987;14;2;16;115;3;1;1;1;6;367;;M;4759153;-83023;490
201400001988;14;3;7;545;3;1;3;1;3;26;La Hammonerie;M;4749644;-77428;490
201400001989;14;3;9;1345;1;1;1;1;6;155;La tinière;M;4759934;-72665;490
201400001990;14;3;16;1345;1;2;1;1;7;155;rue du port;M;4760144;-68778;490
201400001991;14;6;13;1700;1;1;1;1;2;251;La Chesnaie;M;4757354;-68273;490
201400001992;14;6;22;1430;1;2;1;1;6;266;rue St Germain des prés;M;4745992;-79477;490
201400001993;14;1;16;745;4;1;2;8;3;347;;M;4762632;-45101;490
201400001994;14;3;14;1730;1;2;2;1;3;80;avenue de gaulle;M;4768219;-49169;490
201400001995;14;4;4;900;1;1;1;1;6;96;La Bonnelière;M;4771416;-57129;490
201400001996;14;5;7;545;2;1;1;1;6;337;Les Barres;M;4759691;-41971;490
201400001997;14;7;2;1745;1;1;1;1;7;90;;M;4760601;-52041;490
201400001998;14;9;3;1530;1;1;1;1;1;189;;M;4772885;-60008;490
201400001999;14;9;21;2045;3;1;1;1;6;347;;M;4761760;-43417;490
201400002000;14;9;25;1345;1;1;1;1;3;347;;M;4762636;-45098;490
201400002001;14;9;30;1745;1;1;1;7;1;339;;M;4757526;-53302;490
201400002002;14;11;6;1800;5;2;1;1;3;347;rue du bourg joly;M;4761458;-46550;490
201400002003;14;11;18;1700;1;1;1;1;3;347;;M;4762636;-45100;490
201400002004;14;4;26;1445;1;1;2;1;3;1;;M;4803596;-89757;530
201400002005;14;5;3;1315;1;1;1;1;6;1;;M;4802698;-85593;530
201400002006;14;7;13;600;2;1;1;1;6;158;;M;4798864;-95292;530
201400002007;14;10;30;1015;1;1;1;1;1;94;;M;0;0;530
201400002008;14;11;19;1215;1;2;1;1;3;168;RUE DU MOULIN;M;4798691;-78044;530
201400002009;14;5;17;1945;1;2;1;1;7;140;le landerieau;M;4810740;-70278;530
201400002010;14;5;18;1730;1;2;1;1;6;267;;M;4803570;-47106;530
201400002011;14;9;22;1615;1;2;6;1;2;140;rue nationale;M;4811978;-72311;530
201400002012;14;10;15;1515;1;1;1;1;7;67;;M;4796632;-43221;530
201400002013;14;12;13;915;3;1;1;3;5;262;;M;4806151;-58848;530
201400002014;14;12;26;1800;3;1;1;3;6;140;;M;4815025;-69631;530
201400002015;14;4;5;630;5;2;8;1;7;97;passage ? niveau 145;M;4815758;-47654;530
201400002016;14;4;26;1745;1;2;2;1;3;218;avenue des sports;M;4819732;-37396;530
201400002017;14;5;15;2015;1;1;1;7;7;265;;M;4809303;-23648;530
201400002018;14;9;1;730;1;2;6;1;3;97;rond-point de la gare;M;4815631;-39638;530
201400002019;14;9;24;1845;1;1;2;1;3;50;;M;4808202;-34945;530
201400002020;14;10;9;1945;3;1;1;1;6;205;;M;4813696;-57885;530
201400002021;14;10;23;1915;2;2;1;1;1;50;route de sainte suzanne;M;4807827;-37541;530
201400002022;14;10;26;100;3;1;1;1;1;163;;M;4815706;-46478;530
201400002023;14;11;2;1515;1;2;2;1;3;97;rue de Villeneuve;M;4814710;-40062;530
201400002024;14;12;4;945;1;2;1;1;3;97;4 route de crun;M;4815684;-39310;530
201400002025;14;12;13;945;1;1;1;3;3;265;;M;4811298;-25468;530
201400002026;14;12;18;1100;1;1;2;1;1;134;;M;4812121;-46171;530
201400002027;14;1;4;615;3;1;1;2;7;27;;M;4790681;-45061;530
201400002028;14;1;24;1900;3;1;1;3;5;210;;M;4779981;-43159;530
201400002029;14;3;22;45;3;1;1;1;1;210;;M;4780144;-44393;530
201400002030;14;6;19;1545;1;2;9;1;2;17;rue de l'Abbé Angot;M;4792677;-41464;530
201400002031;14;7;25;1730;1;2;1;1;1;233;;M;4789105;-41976;530
201400002032;14;8;23;1000;1;2;1;1;6;62;13 Av. Division Leclerc;M;4783517;-71869;530
201400002033;14;9;5;1730;1;1;1;1;7;29;;M;4780516;-51437;530
201400002034;14;9;18;1215;1;2;2;1;3;62;rue jean mermoz;M;4783011;-69389;530
201400002035;14;9;20;115;5;2;1;1;6;62;46 av marechal joffre;M;4782993;-69450;530
201400002036;14;10;10;730;2;2;1;1;3;62;rue pierre et marie curi;M;4783487;-69783;530
201400002037;14;10;13;1615;1;1;1;1;5;215;;M;4778937;-70847;530
201400002038;14;11;24;1245;1;1;1;8;1;184;;M;4793413;-44622;530
201400002039;14;12;5;1845;5;2;6;1;3;62;Avenue Georges Pomidou;M;4782323;-69774;530
201400002040;14;1;2;1800;3;1;1;8;1;75;;M;4792289;-87836;530
201400002041;14;6;29;1800;1;1;1;1;5;180;;M;4781790;-87004;530
201400002042;14;8;31;1430;1;1;1;1;7;128;la charroyère;M;4794162;-107045;530
201400002043;14;9;5;715;1;2;1;1;3;188;rue de Laubini?re;M;4779721;-105575;530
201400002044;14;9;12;1115;1;1;1;1;3;197;;M;4786226;-113221;530
201400002045;14;9;19;800;2;1;2;3;1;35;;M;4783029;-99226;530
201400002046;14;10;3;1715;1;2;1;1;7;84;;M;4786454;-91831;530
201400002047;14;11;23;1345;1;1;1;1;1;77;;M;4796203;-90851;530
201400002048;14;12;14;1630;1;1;1;5;5;77;;M;4795433;-93560;530
201400002049;14;3;30;445;3;1;1;1;7;122;;M;4826291;-50520;530
201400002050;14;4;22;2330;5;2;1;1;7;147;30 Bd Jean Jaures;M;4829888;-61755;530
201400002051;14;5;9;1815;1;2;1;1;6;147;115 rue de Normandie;M;4830985;-62299;530
201400002052;14;6;25;1300;1;2;6;1;1;147;BOULEVARD MENDES FRANCE;M;4830784;-63284;530
201400002053;14;7;13;1800;1;1;1;1;1;122;;M;4826405;-48121;530
201400002054;14;7;16;1830;1;1;1;1;3;53;;M;4830134;-34559;530
201400002055;14;8;2;1715;1;1;1;1;5;146;;M;4818324;-67508;530
201400002056;14;9;22;1800;1;1;1;1;2;53;;M;4827257;-39526;530
201400002057;14;10;28;1830;5;2;1;1;6;147;29 RUE AMBROISE DE LORE;M;4830645;-61871;530
201400002058;14;11;13;1815;3;1;1;8;2;23;;M;4817148;-58113;530
201400002059;14;3;7;1945;3;1;1;1;6;115;;M;4843139;-85072;530
201400002060;14;4;20;1530;1;1;1;1;3;155;;M;4829952;-88795;530
201400002061;14;7;25;1215;1;1;2;7;1;211;;M;4836722;-85044;530
201400002062;14;10;19;215;4;2;6;1;6;107;Rond point de l'Europe;M;4841099;-80582;530
201400002063;14;10;30;1915;3;1;1;1;6;42;;M;4838558;-78798;530
201400002064;14;11;6;1415;1;1;2;1;3;269;;M;4830481;-83177;530
201400002065;14;2;25;1915;3;1;1;1;7;127;;M;4842190;-52936;530
201400002066;14;4;23;1900;1;1;1;2;7;51;;M;4835327;-49362;530
201400002067;14;8;30;1615;1;1;1;1;6;216;;M;4832134;-56834;530
201400002068;14;9;11;1445;1;1;1;1;3;127;;M;4847867;-43635;530
201400002069;14;11;27;1415;1;1;2;1;3;116;;M;4840305;-46059;530
