num_acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200800007560;3;0;0;;2;2;;;0;1;1;0;90;1;0;1;0
200800007561;2;0;0;;1;0;;;0;0;0;0;0;0;0;1;0
200800007562;4;0;0;;2;2;;;0;1;1;0;50;2;0;1;3
200800007563;6;0;0;;0;2;;;0;1;1;0;160;1;0;1;99
200800007564;4;0;0;;2;0;;;0;1;1;0;50;1;0;1;0
200800007565;2;0;0;;2;2;;;0;1;0;0;35;1;0;1;99
200800007566;3;0;0;;2;2;;;0;1;1;60;120;1;0;1;99
200800007567;3;0;0;;2;2;;;0;2;1;10;100;1;0;1;0
200800007568;4;1;0;A;2;1;;;0;1;1;0;60;1;0;1;0
200800007569;4;1;0;A;2;2;;;0;1;1;0;40;1;0;1;0
200800007570;4;1;0;A;1;1;;;0;1;1;0;30;1;0;1;99
200800007571;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;0
200800007572;4;1;0;A;1;1;;;0;1;1;0;45;1;0;1;99
200800007573;4;1;0;A;2;2;;;0;2;2;0;120;2;0;1;99
200800007574;4;1;0;A;2;0;;;0;1;1;0;0;1;0;1;0
200800007575;4;1;0;A;1;3;;;0;1;1;0;90;1;0;1;99
200800007576;4;1;0;A;1;1;;;0;1;1;0;30;1;0;0;0
200800007577;4;1;0;A;1;2;;;0;1;1;64;85;1;0;1;3
200800007578;9;1;0;A;2;2;;;0;1;1;0;73;1;0;1;0
200800007579;4;1;0;A;2;2;;;0;1;1;0;64;1;0;1;0
200800007580;4;1;0;A;2;0;;;0;1;0;0;40;1;0;0;99
200800007581;4;1;0;A;2;3;;;0;1;1;0;0;1;0;1;3
200800007582;4;1;0;A;2;5;;;0;1;1;0;139;1;0;0;0
200800007583;4;1;0;A;0;1;;;0;1;1;20;90;2;0;1;0
200800007584;4;1;0;A;2;2;;;0;3;3;0;70;1;2;1;0
200800007585;4;1;0;A;2;6;;;0;1;1;0;0;1;0;1;0
200800007586;4;1;0;A;1;1;;;0;1;1;0;30;1;0;0;0
200800007587;4;1;0;A;1;1;;;0;1;1;0;30;1;0;1;0
200800007588;4;1;0;A;2;2;;;0;2;1;0;70;1;0;1;0
200800007589;3;1;0;A;2;0;;;0;2;1;60;60;1;0;0;99
200800007590;4;1;0;A;2;2;;;0;1;1;0;60;1;0;1;0
200800007591;4;1;0;A;2;3;;;0;1;1;0;40;1;0;1;99
200800007592;4;1;0;A;2;2;;;0;2;2;0;50;1;0;1;99
200800007593;4;1;0;A;2;1;;;0;2;2;0;30;1;0;1;99
200800007594;4;1;0;A;2;0;;;0;1;0;0;50;1;0;1;99
200800007595;4;1;0;A;2;0;;;0;1;1;0;0;1;0;4;0
200800007596;4;1;0;A;3;3;;;3;1;1;150;960;1;0;1;0
200800007597;4;1;0;A;3;3;;;0;1;1;0;0;2;0;1;99
200800007598;4;1;0;A;2;2;;;0;1;1;0;70;1;0;1;0
200800007599;4;1;0;A;3;2;;;0;1;1;40;80;1;0;1;0
200800007600;4;1;0;A;2;2;;;0;2;2;0;100;2;0;1;0
200800007601;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;3
200800007602;4;1;0;A;2;3;;;0;2;1;0;63;1;0;0;0
200800007603;4;1;0;A;3;2;;;0;3;1;0;65;1;0;1;99
200800007604;4;1;0;A;2;2;;;0;0;0;0;0;1;0;0;99
200800007605;3;1;0;A;2;2;;;0;4;0;0;34;2;0;1;0
200800007606;4;1;0;A;2;1;;;0;2;3;0;50;1;0;1;99
200800007607;4;1;0;A;2;2;;;0;1;1;0;69;1;0;1;99
200800007608;4;1;0;A;1;1;;;0;1;1;10;30;1;0;1;0
200800007609;3;1;0;A;1;0;;;0;1;1;67;35;1;0;1;0
200800007610;9;1;0;A;2;2;;;0;1;1;0;119;1;0;1;99
200800007611;9;1;0;A;2;2;;;0;1;1;0;60;1;0;1;99
200800007612;4;1;0;A;2;2;;;0;1;1;0;111;1;0;1;99
200800007613;4;1;0;A;1;1;;;0;2;1;0;0;1;0;1;99
200800007614;4;1;0;A;1;2;;;0;2;1;0;0;1;0;1;99
200800007615;4;1;0;A;2;2;;;0;1;1;0;0;2;0;1;99
200800007616;4;1;0;A;2;1;;;0;1;3;0;50;1;0;1;0
200800007617;9;1;0;A;2;2;;;0;0;0;0;72;1;0;1;0
200800007618;4;1;0;A;2;2;;;0;1;1;0;118;1;0;0;99
200800007619;3;1;0;A;2;2;;;0;1;1;0;71;1;0;1;0
200800007620;4;1;0;A;2;1;;;0;1;1;0;90;1;0;1;0
200800007621;4;1;0;A;0;3;;;0;0;1;5;105;1;0;1;0
200800007622;3;1;0;A;2;2;;;0;2;2;0;80;1;0;1;99
200800007623;4;1;0;A;2;2;;;0;1;1;5;50;1;0;1;3
200800007624;4;1;0;A;2;2;;;0;1;3;0;80;1;0;4;99
200800007625;4;1;0;A;2;2;;;0;1;1;0;71;1;0;1;99
200800007626;4;1;0;A;2;2;;;0;1;3;0;78;1;0;1;3
200800007627;4;1;0;A;2;2;;;0;1;0;0;105;1;0;1;99
200800007628;4;1;0;A;2;6;;;0;1;1;0;180;1;0;1;99
200800007629;4;1;0;A;2;2;;;0;1;0;0;100;1;0;1;0
200800007630;4;1;0;A;2;6;;;0;1;1;40;150;1;0;1;0
200800007631;4;1;0;A;2;4;;;3;1;1;0;100;1;0;1;0
200800007632;4;1;0;A;1;1;;;0;1;1;0;50;1;0;1;0
200800007633;4;1;0;A;2;2;;;0;2;1;0;0;1;0;1;0
200800007634;4;1;0;A;3;0;;;0;0;1;0;0;1;0;1;3
200800007635;3;1;0;A;2;2;;;2;2;2;0;80;1;0;1;99
200800007636;3;1;0;A;3;2;;;0;1;1;21;30;2;0;1;3
200800007637;2;1;0;A;2;2;;;0;1;1;0;70;1;0;1;99
200800007638;4;1;0;A;2;3;;;0;1;1;0;75;1;0;1;0
200800007639;4;1;0;A;1;2;;;0;1;1;10;60;1;0;1;0
200800007640;3;1;0;A;2;2;;;0;1;1;0;169;1;0;1;99
200800007641;4;1;0;A;2;2;;;0;1;0;15;80;1;0;1;0
200800007642;4;1;0;A;1;1;;;0;1;1;0;25;1;0;0;0
200800007643;4;1;0;A;2;2;;;0;1;0;0;120;1;0;1;0
200800007644;4;1;0;A;1;2;;;0;2;1;0;55;1;0;1;0
200800007645;4;1;0;A;1;0;;;0;1;1;0;0;1;0;1;0
200800007646;4;1;0;A;1;1;;;0;1;1;0;0;1;5;0;0
200800007647;4;1;0;A;2;6;;;0;1;1;0;0;1;5;1;0
200800007648;4;1;0;A;2;0;;;0;1;1;0;0;1;0;1;99
200800007649;4;1;0;A;2;2;;;0;1;1;0;38;1;0;1;99
200800007650;4;1;0;A;2;2;;;0;1;1;0;70;1;0;1;3
200800007651;4;1;0;A;1;1;;;0;2;1;0;30;1;0;1;99
200800007652;4;1;0;A;0;2;;;0;0;0;0;0;0;0;0;0
200800007653;4;1;0;A;2;0;;;0;1;1;0;100;1;0;1;0
200800007654;4;1;0;A;0;2;;;0;1;0;0;70;1;0;1;0
200800007655;4;1;0;A;2;2;;;1;4;1;10;145;2;0;1;0
200800007656;3;1;0;A;1;4;;;0;1;2;0;146;1;0;1;99
200800007657;4;1;0;A;2;3;;;0;1;1;0;118;1;0;1;0
200800007658;5;1;0;A;1;1;;;0;1;2;0;61;0;0;1;0
200800007659;4;1;0;A;2;2;;;0;1;1;0;0;0;0;1;99
200800007660;4;1;0;A;2;2;;;0;1;1;0;66;1;0;1;99
200800007661;4;1;0;A;2;2;;;0;1;3;0;95;0;0;1;99
200800007662;4;1;0;A;0;2;;;0;2;1;0;70;1;0;1;0
200800007663;4;1;0;A;2;2;;;0;1;1;0;60;1;0;1;99
200800007664;4;1;0;A;1;1;;;0;1;1;0;30;1;0;1;99
200800007665;4;1;0;A;2;2;;;0;1;0;0;120;1;0;1;3
200800007666;4;1;0;A;2;2;;;0;1;1;0;70;1;0;1;99
200800007667;4;1;0;A;2;2;;;0;3;1;0;100;1;0;1;0
200800007668;4;1;0;A;3;2;;;0;1;1;15;89;1;0;1;99
200800007669;4;1;0;A;2;2;;;0;3;1;0;0;1;0;1;0
200800007670;4;1;0;A;1;1;;;0;1;1;0;0;1;0;1;3
200800007671;4;1;0;A;2;2;;;0;1;1;0;60;1;0;1;0
200800007672;4;1;0;A;1;2;;;0;1;2;0;90;1;0;1;99
200800007673;4;1;0;A;2;1;;;0;1;1;0;40;1;0;1;0
200800007674;4;1;0;A;2;2;;;0;1;1;0;64;1;0;1;3
200800007675;4;1;0;A;2;2;;;0;2;1;0;60;1;0;0;0
200800007676;4;1;0;A;2;2;;;0;1;0;0;0;1;6;1;99
200800007677;4;1;0;A;1;1;;;0;1;1;0;30;1;0;1;0
200800007678;4;1;0;A;2;2;;;0;1;1;0;99;1;0;1;0
200800007679;4;1;0;A;2;1;;;0;2;1;0;70;1;0;4;0
200800007680;4;1;0;A;2;4;;;0;2;3;0;80;1;0;1;0
200800007681;4;1;0;A;1;1;;;0;1;1;0;60;0;0;1;99
200800007682;4;1;0;A;1;1;;;0;1;1;0;0;1;0;1;0
200800007683;4;1;0;A;2;3;;;0;1;1;0;0;1;5;1;99
200800007684;4;1;0;A;2;2;;;0;1;1;0;80;1;0;1;0
200800007685;4;1;0;A;2;1;;;0;0;0;0;0;0;0;1;0
200800007686;4;1;0;A;2;3;;;0;1;2;0;0;1;0;1;0
200800007687;4;1;0;A;2;2;;;0;2;1;0;80;1;0;1;0
200800007688;4;1;0;A;2;2;;;0;1;1;0;110;1;0;0;99
200800007689;4;1;0;A;2;2;;;0;2;3;0;60;1;0;1;0
200800007690;4;1;0;A;2;0;;;0;1;1;0;61;1;6;1;3
200800007691;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;0
200800007692;4;1;0;A;2;2;;;0;1;1;0;64;1;0;1;0
200800007693;3;1;0;A;3;2;;;1;2;3;0;56;1;0;1;99
200800007694;4;1;0;A;3;2;;;0;1;1;0;35;1;0;1;99
200800007695;4;1;0;A;2;2;;;0;2;3;0;0;1;0;1;0
200800007696;4;1;0;A;2;2;;;0;4;3;0;70;1;5;4;99
200800007697;4;1;0;A;1;2;;;0;1;1;0;120;1;0;0;0
200800007698;4;1;0;A;2;2;;;0;1;1;0;80;1;0;1;0
200800007699;4;1;0;A;3;4;;;0;1;1;10;120;1;0;1;0
200800007700;4;1;0;A;1;1;;;0;1;1;0;40;1;0;1;0
200800007701;4;1;0;A;1;1;;;0;1;1;0;40;1;0;1;0
200800007702;2;1;0;A;2;4;;;0;2;0;30;100;6;0;0;99
200800007703;4;1;0;A;2;2;;;0;1;1;0;46;1;0;0;99
200800007704;4;1;0;A;2;2;;;0;1;1;0;80;1;0;1;0
200800007705;4;1;0;A;2;3;;;0;1;1;40;125;1;0;1;3
200800007706;4;1;0;A;1;3;;;3;1;1;0;0;2;0;1;99
200800007707;4;1;0;A;2;1;;;0;1;1;0;60;1;0;1;99
200800007708;4;1;0;A;2;2;;;0;3;1;0;60;2;0;1;0
200800007709;4;1;0;A;1;2;;;0;1;1;0;0;1;0;1;0
200800007710;4;1;0;A;2;2;;;0;2;1;0;75;1;0;1;0
200800007711;4;1;0;A;2;2;;;0;1;1;0;63;1;0;1;0
200800007712;4;1;0;A;3;3;;;0;1;1;20;80;1;0;1;99
200800007713;4;1;0;A;2;0;;;0;1;1;0;0;1;0;1;0
200800007714;4;1;0;A;1;0;;;0;1;1;0;0;1;0;1;0
200800007715;4;1;0;A;2;0;;;0;1;1;0;0;1;0;1;99
200800007716;4;1;0;A;2;4;;;0;1;1;0;100;1;0;1;0
200800007717;4;1;0;A;2;6;;;0;1;0;0;0;1;5;1;99
200800007718;4;1;0;A;1;0;;;0;1;1;32;60;1;0;1;0
200800007719;4;1;0;A;2;1;;;0;1;1;0;60;1;0;1;99
200800007720;4;1;0;A;1;1;;;0;1;1;0;40;1;0;1;0
200800007721;4;1;0;A;1;1;;;0;1;2;0;100;1;0;1;0
200800007722;4;1;0;A;2;2;;;0;1;1;0;55;1;0;1;0
200800007723;9;1;0;A;2;2;;;3;1;1;0;60;1;0;1;99
200800007724;4;1;0;A;2;2;;;0;1;1;10;60;1;0;1;0
200800007725;4;1;0;A;3;5;;;0;2;1;430;160;1;0;0;99
200800007726;4;1;0;A;2;2;;;0;2;1;0;0;1;0;1;0
200800007727;4;1;0;A;2;2;;;0;2;0;0;0;1;0;1;99
200800007728;4;1;0;A;1;1;;;0;3;3;0;40;1;0;1;0
200800007729;4;1;0;A;3;4;;;0;1;1;14;102;1;0;1;99
200800007730;3;1;0;A;2;2;;;0;4;2;0;50;1;0;1;99
200800007731;5;1;0;A;2;1;;;0;1;1;0;60;1;0;1;99
200800007732;4;1;0;A;1;4;;;0;1;1;0;80;1;0;1;99
200800007733;4;1;0;A;2;0;;;0;1;1;0;70;1;0;1;0
200800007734;4;1;0;A;1;1;;;0;3;1;0;70;1;0;1;0
200800007735;4;1;0;A;2;3;;;0;1;1;0;90;1;0;1;0
200800007736;4;1;0;A;2;3;;;0;1;1;0;93;1;0;1;3
200800007737;4;1;0;A;2;1;;;0;1;1;0;0;1;0;1;0
200800007738;2;1;0;A;3;0;;;0;2;1;0;140;1;0;1;99
200800007739;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;0
200800007740;4;1;0;A;2;2;;;0;1;1;0;37;1;0;1;0
200800007741;2;1;0;A;2;0;;;0;1;1;0;70;1;0;1;0
200800007742;4;1;0;A;0;1;;;0;1;1;0;30;1;0;1;0
200800007743;3;1;0;A;1;1;;;0;1;1;0;100;1;0;1;0
200800007744;4;1;0;A;2;2;;;0;1;3;0;70;1;0;4;0
200800007745;4;1;0;A;2;2;;;0;4;3;0;0;1;0;1;0
200800007746;4;1;0;A;1;0;;;0;1;1;0;0;8;0;1;0
200800007747;4;1;0;A;1;1;;;0;2;1;0;25;1;0;1;0
200800007748;4;1;0;A;1;0;;;0;1;0;0;0;1;0;1;99
200800007749;4;1;0;A;2;2;;;0;3;1;0;50;1;0;1;0
200800007750;4;1;0;A;1;2;;;0;2;1;0;0;1;0;1;99
200800007751;4;1;0;A;2;1;;;0;1;1;0;0;1;0;1;0
200800007752;4;1;0;A;2;2;;;0;2;1;0;60;1;0;1;3
200800007753;3;1;0;A;3;1;;;0;2;1;13;42;1;0;1;99
200800007754;4;1;0;A;1;1;;;0;2;2;0;65;1;0;0;0
200800007755;4;1;0;A;2;4;;;0;1;1;10;60;1;0;1;99
200800007756;4;1;0;A;1;2;;;0;1;1;0;60;1;0;1;0
200800007757;4;1;0;A;3;6;;;0;1;1;0;0;1;0;1;0
200800007758;4;1;0;A;2;4;;;0;1;1;0;0;1;0;1;99
200800007759;4;1;0;A;1;1;;;0;1;1;0;25;1;0;1;0
200800007760;4;1;0;A;2;0;;;0;2;1;0;0;1;0;1;0
200800007761;4;1;0;A;2;3;;;0;1;1;12;130;1;0;1;0
200800007762;4;1;0;A;2;0;;;0;3;0;0;0;1;0;1;0
200800007763;4;1;0;A;2;0;;;0;1;1;0;120;1;0;1;0
200800007764;4;1;0;A;3;1;;;0;1;0;0;0;1;0;1;99
200800007765;4;1;0;A;2;3;;;0;1;1;0;0;1;0;1;0
200800007766;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;99
200800007767;4;1;0;A;1;0;;;0;1;1;0;0;1;0;1;99
200800007768;4;1;0;A;2;0;;;0;2;0;0;0;1;0;1;0
200800007769;4;1;0;A;0;0;;;0;3;0;0;0;1;0;1;0
200800007770;4;1;0;A;0;0;;;0;2;0;0;0;1;0;0;99
200800007771;4;1;0;A;2;2;;;0;2;0;0;110;1;0;4;0
200800007772;4;1;0;A;1;2;;;0;1;1;0;35;1;0;4;0
200800007773;4;1;0;A;2;2;;;0;1;1;0;0;1;0;1;99
200800007774;4;1;0;A;2;2;;;0;1;1;0;80;1;0;0;0
200800007775;4;1;0;A;3;1;;;0;2;3;0;110;1;0;1;0
200800007776;3;1;0;A;2;2;;;0;3;2;0;30;8;0;1;0
200800007777;4;1;0;A;2;2;;;0;2;1;0;0;1;0;1;99
200800007778;4;1;0;A;2;4;;;1;1;0;0;0;1;0;1;0
200800007779;4;1;0;A;2;4;;;0;1;1;25;65;1;0;1;99
200800007780;4;1;0;A;2;0;;;0;1;1;0;0;1;0;1;0
200800007781;4;1;0;A;1;2;;;0;1;0;0;0;1;0;1;99
200800007782;4;1;0;A;2;1;;;0;1;1;0;35;1;0;1;0
200800007783;2;568;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007784;4;0;0;;2;2;;;0;1;1;0;0;1;5;1;0
200800007785;4;0;0;;0;2;;;3;1;0;66;33;2;0;1;0
200800007786;2;568;0;;2;2;50;0;0;1;0;0;67;0;0;1;99
200800007787;4;0;0;;2;2;;;0;1;1;0;70;1;0;0;0
200800007788;2;0;0;;2;2;;;0;1;3;0;90;1;0;1;99
200800007789;4;0;0;;2;4;;;0;1;1;0;140;1;0;1;99
200800007790;2;0;0;;2;4;25;0;0;1;2;0;76;1;0;4;99
200800007791;4;0;0;;2;0;;;0;1;3;0;0;1;0;3;0
200800007792;4;0;0;;1;2;;;0;1;1;0;40;1;0;1;99
200800007793;3;0;0;;3;2;;;0;2;2;0;96;2;0;3;99
200800007794;4;0;0;;2;1;;;0;1;2;0;30;1;0;1;0
200800007795;3;0;0;;2;2;;;0;2;1;0;30;1;0;0;99
200800007796;9;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800007797;2;0;0;;1;1;;;0;1;1;0;30;1;5;1;0
200800007798;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007799;3;0;0;;1;2;;;0;2;3;0;70;1;0;1;0
200800007800;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007801;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;3
200800007802;4;0;0;;1;1;;;0;0;0;0;0;0;0;0;0
200800007803;4;0;0;;2;2;;;0;2;1;0;0;2;0;3;99
200800007804;4;0;0;;1;1;;;0;1;1;0;50;1;6;1;0
200800007805;3;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800007806;4;0;0;;2;2;;;0;1;1;10;60;1;0;1;0
200800007807;4;0;0;;2;2;;;0;1;1;0;68;1;0;0;0
200800007808;2;0;0;;3;6;27;0;0;1;1;10;200;1;0;1;0
200800007809;4;0;0;;2;2;;;0;1;1;0;64;1;0;1;99
200800007810;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007811;4;0;0;;2;2;;;0;1;1;0;95;1;0;1;0
200800007812;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007813;3;0;0;;2;2;;;0;1;1;0;60;2;0;1;0
200800007814;2;0;0;;1;2;;;0;1;1;0;0;1;0;1;99
200800007815;2;0;0;;3;5;;;0;4;3;10;180;1;0;1;0
200800007816;4;0;0;;2;2;;;0;1;1;0;0;0;0;1;99
200800007817;3;0;0;;2;3;;;0;2;1;0;0;2;0;3;99
200800007818;4;0;0;;2;2;;;0;1;1;0;98;1;0;1;99
200800007819;4;0;0;;4;3;;;0;1;1;0;49;1;5;1;99
200800007820;4;0;0;;2;2;;;0;0;3;0;68;1;0;3;99
200800007821;9;0;0;;3;4;499;0;0;1;1;0;0;1;0;1;0
200800007822;4;0;0;;2;2;;;0;3;2;0;120;1;0;1;99
200800007823;4;0;0;;2;2;;;0;1;2;0;47;1;0;1;0
200800007824;4;0;0;;2;2;;;0;1;1;0;50;1;0;1;0
200800007825;4;0;0;;2;2;;;0;1;1;0;50;1;0;1;0
200800007826;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800007827;4;0;0;;2;2;;;0;2;1;0;43;1;0;1;0
200800007828;4;0;0;;2;2;;;0;1;1;0;100;1;0;1;0
200800007829;3;0;0;;3;3;;;0;1;1;5;100;1;0;1;0
200800007830;4;0;0;;2;2;;;0;1;1;0;70;1;5;1;99
200800007831;4;0;0;;1;1;;;0;1;1;12;80;1;5;1;99
200800007832;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800007833;4;0;0;;2;2;;;0;2;1;0;0;2;0;1;99
200800007834;4;0;0;;2;2;;;0;1;1;0;50;1;0;1;3
200800007835;4;0;0;;2;2;;;0;2;1;0;0;1;0;1;3
200800007836;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;99
200800007837;3;0;0;;2;2;;;0;1;3;0;0;2;0;1;99
200800007838;4;0;0;;2;2;;;0;1;1;0;0;2;0;1;99
200800007839;2;0;0;;3;4;34;500;0;1;1;10;140;1;0;1;0
200800007840;3;0;0;;2;2;;;0;2;1;0;0;1;0;3;99
200800007841;4;0;0;;1;2;;;0;1;1;0;0;1;0;1;0
200800007842;4;0;0;;2;4;;;2;1;1;0;0;1;0;5;0
200800007843;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800007844;4;0;0;;2;4;;;0;1;1;0;0;1;0;1;99
200800007845;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007846;4;0;0;;2;4;;;0;1;1;0;0;1;0;1;0
200800007847;4;0;0;;1;2;;;0;2;1;0;70;1;0;1;0
200800007848;4;0;0;;2;0;;;2;1;1;0;0;1;0;1;99
200800007849;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007850;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800007851;3;0;0;;1;1;0;5;0;1;3;0;40;1;3;1;99
200800007852;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;99
200800007853;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007854;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007855;4;0;0;;2;2;;;0;1;2;0;50;1;0;1;0
200800007856;4;0;0;;1;2;;;0;1;1;0;50;1;0;1;0
200800007857;4;0;0;;2;0;;;0;1;1;0;0;2;0;1;99
200800007858;4;0;0;;2;2;;;1;1;1;0;0;2;0;1;0
200800007859;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007860;4;0;0;;2;2;;;2;1;1;0;120;1;0;1;0
200800007861;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007862;4;0;0;;2;2;;;0;0;0;0;0;0;0;1;0
200800007863;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800007864;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800007865;2;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007866;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007867;4;0;0;;0;2;;;0;1;1;0;0;1;0;1;99
200800007868;4;0;0;;2;2;;;0;1;1;0;0;2;0;1;99
200800007869;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007870;3;0;0;;2;2;1;0;0;3;3;0;60;2;0;1;99
200800007871;3;0;0;;2;2;1;0;0;1;1;0;0;1;0;1;99
200800007872;4;0;0;;2;2;1;0;0;1;1;0;0;1;0;1;99
200800007873;4;0;0;;0;0;1;0;0;1;1;0;0;1;0;1;99
200800007874;2;0;0;;2;2;48;0;0;1;4;0;0;1;0;1;99
200800007875;2;0;0;R;3;4;17;0;0;1;1;0;0;1;3;1;99
200800007876;4;0;0;;2;2;;;0;1;1;0;0;1;6;1;99
200800007877;3;1;9;;2;2;;;0;1;2;0;63;1;0;1;99
200800007878;4;0;0;;2;2;;;0;1;1;0;108;1;0;1;99
200800007879;4;0;0;;2;2;1;0;0;1;1;0;0;2;0;1;99
200800007880;4;0;0;;2;2;;;3;2;1;0;0;2;0;1;99
200800007881;3;0;0;;2;2;1;0;0;1;1;0;0;1;0;1;0
200800007882;3;0;0;;2;2;;;0;1;1;0;60;2;0;1;99
200800007883;4;0;0;;2;2;;;0;1;1;0;138;2;0;1;0
200800007884;6;0;0;;0;0;;;0;1;1;0;0;1;0;1;0
200800007885;2;0;0;;1;1;;;1;2;1;0;50;1;0;1;3
200800007886;2;0;0;;2;4;;;0;1;1;0;120;1;0;1;99
200800007887;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800007888;2;76;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800007889;4;0;0;;2;2;;;0;1;1;0;58;1;0;1;3
200800007890;4;0;0;;3;5;;;0;1;1;10;100;1;0;1;99
200800007891;3;0;0;;2;2;;;0;1;1;0;60;1;5;1;99
200800007892;4;0;0;;2;2;;;0;0;1;0;70;1;0;1;3
200800007893;2;0;0;;2;2;;;0;1;1;0;90;1;0;1;99
200800007894;4;0;0;;2;4;;;0;2;1;0;0;1;0;1;99
200800007895;2;0;0;;2;2;;;0;1;1;10;900;2;0;1;0
200800007896;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;3
200800007897;3;0;0;;2;2;66;710;0;2;1;0;70;1;0;1;0
200800007898;4;0;0;;1;1;;;0;1;2;0;81;2;0;1;3
200800007899;4;0;0;;1;1;;;0;1;1;0;0;1;0;1;99
200800007900;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800007901;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800007902;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800007903;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007904;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007905;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800007906;4;0;0;;2;3;;;0;1;1;0;74;1;0;1;99
200800007907;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800007908;4;0;0;;0;2;;;0;1;1;0;0;1;0;1;0
200800007909;4;0;0;;2;2;0;100;0;1;1;0;0;1;5;1;99
200800007910;3;0;0;;2;2;;;0;1;1;0;0;1;0;4;99
200800007911;4;0;0;;2;2;;;0;1;2;0;0;2;0;1;0
200800007912;4;0;0;;1;3;;;0;1;1;0;0;1;0;1;99
200800007913;4;0;0;;1;1;;;0;1;1;0;68;1;5;1;99
200800007914;4;0;0;;2;2;;;0;1;1;0;76;2;0;1;0
200800007915;4;0;0;;2;2;;;0;1;1;0;106;1;5;0;99
200800007916;4;0;0;;1;1;;;0;1;1;0;33;1;5;0;0
200800007917;4;0;0;;2;2;;;0;1;1;0;124;1;0;5;0
200800007918;4;0;0;;2;2;;;0;2;1;0;88;1;0;0;0
200800007919;4;0;0;;1;0;;;0;1;2;0;0;1;5;0;0
200800007920;2;0;0;;3;4;;;3;1;1;18;128;1;0;1;0
200800007921;4;0;0;;1;3;;;0;1;1;0;80;1;0;1;0
200800007922;4;0;0;;2;3;;;0;1;1;0;100;1;5;1;0
200800007923;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800007924;4;0;0;;1;3;;;0;1;1;0;0;1;5;0;0
200800007925;4;0;0;;1;1;;;0;2;1;0;0;1;0;0;0
200800007926;4;0;0;;2;2;;;0;1;1;0;69;1;5;0;0
200800007927;4;0;0;;3;5;;;0;1;3;0;0;1;0;1;99
200800007928;4;0;0;;2;2;;;0;1;1;24;88;1;0;1;99
200800007929;4;0;0;;1;1;;;0;2;1;0;0;1;0;1;99
200800007930;4;0;0;;2;2;;;0;1;1;0;50;1;2;1;99
200800007931;4;0;0;;2;8;;;0;1;3;0;80;1;0;1;99
200800007932;4;0;0;;2;3;;;0;2;3;0;119;1;0;1;0
200800007933;4;0;0;;2;3;;;0;1;1;0;0;1;0;1;99
200800007934;4;0;0;;3;2;;;0;1;1;48;147;1;0;1;99
200800007935;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800007936;4;0;0;;2;4;;;0;2;1;0;70;1;0;1;99
200800007937;6;0;0;;1;1;;;0;1;1;0;70;1;0;1;0
200800007938;4;0;0;;2;2;;;0;1;1;0;0;1;5;1;99
200800007939;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
