num_acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200600017249;3;11;0;;2;0;0;0;0;1;1;0;70;1;0;1;0
200600017250;3;31;0;;2;2;0;0;0;1;2;0;0;2;0;3;0
200600017251;9;0;0;;2;3;0;0;3;1;1;0;100;1;0;1;0
200600017252;3;2;0;;2;0;22;300;0;0;1;0;75;1;0;3;0
200600017253;9;0;0;;2;0;0;0;0;1;3;0;42;1;0;3;0
200600017254;4;0;0;;2;1;0;0;0;1;1;76;0;1;5;1;0
200600017255;3;57;0;;2;2;0;0;0;0;1;0;60;1;0;3;0
200600017256;3;44;0;;2;0;5;300;0;1;1;0;71;1;0;1;0
200600017257;9;0;0;;2;2;0;0;0;1;3;0;25;1;0;1;0
200600017258;3;67;0;;0;0;0;0;0;0;2;0;65;2;5;1;0
200600017259;3;28;0;;3;2;0;0;0;1;1;0;60;1;0;1;0
200600017260;3;52;0;;2;2;4;730;0;1;0;0;620;1;0;1;0
200600017261;3;28;0;;2;2;20;700;0;2;2;0;62;2;0;1;0
200600017262;3;27;0;;2;0;0;0;0;3;2;0;0;1;0;1;0
200600017263;3;14;0;;2;2;23;420;0;2;1;0;68;1;0;1;0
200600017264;2;12;0;;3;2;14;700;0;1;1;0;0;2;0;3;0
200600017265;3;58;0;;3;4;9;570;0;2;2;14;69;1;0;1;0
200600017266;4;1;0;;2;0;0;0;0;1;3;0;70;1;0;1;0
200600017267;3;101;0;;2;0;0;0;0;1;1;0;74;1;5;1;0
200600017268;3;104;0;;2;2;13;200;0;1;2;0;52;1;5;1;0
200600017269;3;21;0;;2;0;2;450;0;1;3;0;65;1;0;1;0
200600017270;4;0;0;;2;2;0;0;0;1;1;0;78;1;0;1;0
200600017271;1;82;0;;3;4;62;800;0;2;3;20;130;1;0;1;0
200600017272;4;0;0;;2;2;0;0;0;1;1;0;81;1;0;1;0
200600017273;3;769;0;;2;2;15;700;0;1;1;0;70;0;0;1;0
200600017274;4;0;0;;2;2;0;0;0;0;1;0;53;1;0;1;0
200600017275;3;311;0;;2;0;3;620;0;1;2;50;0;1;0;3;0
200600017276;3;169;0;;2;1;0;0;0;0;1;0;0;1;0;0;0
200600017277;3;150;0;;2;2;18;700;0;1;1;0;46;1;0;1;0
200600017278;3;4;0;E;2;2;38;782;0;3;2;0;42;1;5;1;0
200600017279;3;1;0;;2;2;94;715;0;4;1;0;60;1;0;1;0
200600017280;3;764;0;;2;2;47;700;0;0;0;0;61;0;0;1;0
200600017281;3;159;0;;2;2;0;0;0;1;4;0;47;1;0;3;0
200600017282;4;2;2;V;2;2;0;0;0;1;0;0;60;1;0;1;0
200600017283;4;0;0;;2;2;0;0;0;1;3;0;69;1;5;1;0
200600017284;3;404;0;;2;2;0;0;0;1;1;0;0;1;5;1;0
200600017285;3;675;0;;2;0;0;0;0;1;1;0;70;1;0;1;0
200600017286;3;8;0;;2;2;2;810;0;1;3;0;79;1;0;1;0
200600017287;3;40;0;;2;2;4;200;0;0;1;0;63;1;0;1;0
200600017288;3;41;0;;2;2;17;400;0;1;1;0;63;1;0;1;0
200600017289;3;183;0;;2;0;0;0;0;0;1;0;40;1;0;1;0
200600017290;3;91;0;;3;0;0;0;0;1;1;0;54;1;0;1;3
200600017291;4;0;0;;2;2;0;0;0;1;1;0;46;1;0;1;0
200600017292;3;28;0;;2;0;0;0;0;1;2;0;40;1;0;3;0
200600017293;3;33;0;A;2;1;0;0;0;1;1;0;40;1;0;1;0
200600017294;3;572;0;A;2;2;17;800;0;1;1;0;74;1;0;1;0
200600017295;9;0;0;;2;1;0;0;0;1;1;0;0;1;0;1;0
200600017296;3;658;0;;2;2;0;0;0;1;1;0;63;1;0;1;0
200600017297;4;157;0;A;2;2;0;0;0;4;1;0;33;1;0;1;0
200600017298;3;171;0;;2;2;8;200;0;1;3;0;40;1;0;1;0
200600017299;3;152;0;;2;2;0;0;0;1;1;0;0;1;5;1;0
200600017300;3;40;0;;2;2;0;0;0;2;1;0;80;1;0;1;0
200600017301;3;51;0;;2;2;1;500;0;1;1;0;47;1;0;1;0
200600017302;3;613;0;;2;2;0;0;0;1;3;13;40;1;5;1;0
200600017303;3;675;0;;2;2;44;50;0;0;1;0;70;0;0;1;0
200600017304;9;0;0;;2;2;0;0;0;2;1;0;58;1;0;1;0
200600017305;3;81;0;;2;2;0;0;0;0;2;0;50;1;0;1;0
200600017306;3;577;0;;2;0;0;0;0;2;1;60;60;1;5;1;0
200600017307;3;6;0;;2;0;37;500;0;0;1;62;0;1;0;3;0
200600017308;3;675;0;;2;0;0;0;0;0;1;0;62;1;0;3;0
200600017309;3;999;0;;3;2;0;0;0;1;1;60;0;1;0;0;0
200600017310;2;174;0;;2;0;0;0;0;1;1;0;75;2;0;1;0
200600017311;3;900;0;;2;0;0;0;0;0;1;0;74;1;0;1;0
200600017312;4;0;0;;2;2;0;0;0;0;1;70;0;0;0;1;0
200600017313;3;47;0;;2;1;5;0;0;0;1;0;58;1;0;1;0
200600017314;3;78;0;;2;0;0;0;0;0;1;0;0;1;0;1;0
200600017315;3;178;0;;2;2;0;0;0;1;1;0;58;1;0;1;0
200600017316;3;976;0;;2;2;40;0;0;1;1;0;70;1;0;1;0
200600017317;3;233;0;;2;0;0;0;0;0;2;0;47;1;0;1;0
200600017318;3;22;0;;2;1;0;0;0;1;1;0;67;1;0;1;0
200600017319;3;405;0;;2;2;0;700;0;1;3;0;35;3;0;1;0
200600017320;4;0;0;;0;0;0;0;0;1;1;0;0;1;5;1;0
200600017321;3;650;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200600017322;3;650;0;;2;2;0;0;0;0;3;0;70;2;0;1;0
200600017323;3;903;0;;2;2;0;0;0;1;2;0;61;1;0;1;0
200600017324;3;974;0;;2;0;0;0;0;1;1;0;79;1;0;1;0
200600017325;3;2;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600017326;3;116;0;;0;0;0;0;0;1;1;0;72;1;0;0;0
200600017327;3;902;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600017328;3;57;0;;0;0;0;0;0;1;1;47;0;9;0;3;0
200600017329;3;650;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200600017330;3;972;0;;2;0;0;0;0;0;2;0;0;0;0;3;0
200600017331;3;977;2;;2;0;0;0;0;1;1;0;80;1;0;1;0
200600017332;3;976;0;;2;2;0;0;0;2;1;0;72;1;0;3;0
200600017333;3;977;0;;2;1;0;0;0;2;1;0;76;1;0;1;0
200600017334;3;6;0;;2;2;10;800;0;0;0;0;0;1;0;3;0
200600017335;3;50;0;;2;2;6;800;0;1;1;0;67;1;0;1;0
200600017336;3;2;0;;0;0;31;200;0;1;1;0;56;1;0;1;0
200600017337;3;15;0;;0;2;12;500;0;1;2;0;75;1;0;1;0
200600017338;3;43;0;;0;0;1;900;0;0;0;60;0;0;0;0;0
200600017339;3;18;0;;2;2;9;240;0;2;1;0;0;1;0;3;0
200600017340;2;176;0;;2;0;0;0;0;1;2;0;72;1;0;4;0
200600017341;3;207;0;;2;2;2;500;0;1;3;0;50;1;0;1;0
200600017342;3;924;0;;2;3;57;0;0;0;1;0;105;1;0;3;0
200600017343;3;217;0;;2;2;0;0;0;2;1;0;52;1;0;1;0
200600017344;3;22;0;;2;2;0;0;0;1;2;0;0;1;0;1;0
200600017345;3;3;0;;2;2;10;950;0;1;1;0;73;1;0;1;0
200600017346;4;0;0;;2;2;0;0;0;1;1;0;40;1;5;1;0
200600017347;3;68;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200600017348;3;59;0;;2;2;9;200;0;1;1;0;65;1;0;1;0
200600017349;3;12;0;;2;2;6;200;0;1;2;0;72;1;0;1;0
200600017350;3;59;0;;2;2;7;0;0;1;1;0;68;1;5;1;0
200600017351;3;65;0;;2;2;0;0;0;1;1;0;56;1;0;1;0
200600017352;3;164;0;;2;2;7;200;0;1;1;0;62;1;5;1;0
200600017353;3;33;0;;2;2;11;250;0;1;1;0;59;1;0;1;0
200600017354;4;0;0;;2;1;0;0;0;0;0;0;0;1;0;1;0
200600017355;3;69;0;;2;2;0;0;0;0;1;0;52;1;0;3;0
200600017356;3;3;0;;2;2;0;0;0;3;3;0;60;1;0;3;0
200600017357;4;0;0;;2;2;0;0;0;1;2;0;43;1;0;1;0
200600017358;3;164;0;;2;0;0;0;0;1;1;62;0;1;0;1;0
200600017359;3;81;0;;2;2;11;0;0;1;1;0;60;1;0;1;0
200600017360;3;37;0;;2;0;6;120;0;1;1;0;60;1;0;1;0
200600017361;3;13;0;;2;2;0;0;0;0;3;0;120;2;5;1;0
200600017362;4;0;0;;2;2;0;0;0;1;3;60;0;1;0;1;0
200600017363;3;78;0;;2;0;0;0;0;1;2;0;43;1;0;1;0
200600017364;3;58;0;;2;2;59;100;0;1;2;0;58;1;0;1;0
200600017365;3;5;0;;2;1;0;0;0;1;1;0;74;1;0;1;0
200600017366;3;5;0;;2;2;0;0;0;1;1;0;80;1;3;1;0
200600017367;3;264;0;;2;1;0;0;0;1;1;0;65;1;0;3;0
200600017368;4;0;0;;2;2;0;0;0;0;1;0;58;1;0;1;0
200600017369;3;751;0;;2;2;0;0;0;0;0;0;58;1;0;1;0
200600017370;3;95;0;;2;0;11;200;0;1;1;0;61;1;0;3;0
200600017371;3;75;0;;2;0;0;0;0;1;1;0;0;1;0;1;0
200600017372;3;45;0;;2;2;11;55;0;1;1;0;60;1;0;1;0
200600017373;3;83;0;;2;2;4;470;0;1;3;0;70;1;0;3;0
200600017374;3;99;0;;2;1;0;0;0;1;1;0;60;1;0;1;0
200600017375;2;171;0;;3;2;0;0;0;1;1;0;0;1;0;1;0
200600017376;4;0;0;;2;2;0;0;0;3;2;0;0;0;4;1;0
200600017377;4;0;0;;2;2;0;0;0;1;0;0;0;1;0;1;0
200600017378;9;0;0;;2;0;0;0;0;1;1;0;66;1;0;1;0
200600017379;3;773;0;;2;2;0;0;0;1;1;0;70;2;0;1;0
200600017380;4;0;5;;2;0;0;0;0;0;0;0;45;0;0;0;0
200600017381;3;17;0;;2;2;36;0;0;1;1;0;64;1;0;1;0
200600017382;2;165;0;;3;0;30;900;0;1;2;0;70;1;0;3;0
200600017383;3;100;0;;2;0;21;500;0;1;3;65;0;1;0;1;0
200600017384;9;8;0;;2;0;0;0;0;1;4;0;0;1;0;3;0
200600017385;4;0;0;;2;2;0;0;0;1;3;0;94;1;0;1;0
200600017386;2;147;0;;2;2;0;0;0;0;1;0;0;2;0;1;0
200600017387;2;147;0;;2;2;52;700;0;1;1;0;122;1;5;1;0
200600017388;3;116;0;;2;2;4;800;0;1;1;0;95;1;0;0;0
200600017389;2;23;0;;3;4;31;0;0;0;1;0;195;1;3;0;0
200600017390;3;115;0;;2;0;0;800;0;0;1;0;40;1;0;1;0
200600017391;2;23;0;;2;2;59;200;0;2;1;90;60;1;5;1;0
200600017392;4;0;0;;2;2;0;0;0;2;1;0;59;1;0;1;0
200600017393;3;961;0;;2;2;36;0;0;1;2;20;60;1;0;1;0
200600017394;3;136;0;;2;2;11;880;0;1;2;0;41;1;0;1;0
200600017395;3;753;0;;2;2;4;600;0;2;1;0;76;1;0;1;0
200600017396;3;15;0;;2;2;3;600;0;1;1;0;95;1;0;1;0
200600017397;3;64;0;;2;1;0;0;0;0;2;0;100;1;0;1;0
200600017398;3;23;0;;2;2;6;200;0;1;1;0;0;1;5;1;0
200600017399;3;153;0;;2;2;0;0;0;1;2;0;40;1;0;3;0
200600017400;4;0;0;;2;0;0;0;0;2;3;0;42;1;0;1;0
200600017401;3;206;0;;2;2;14;0;0;1;1;0;65;1;0;1;0
200600017402;9;0;0;;2;0;0;0;0;1;1;0;63;1;5;1;0
200600017403;3;206;0;;2;2;1;400;0;1;1;0;51;1;5;1;0
200600017404;3;21;0;;2;0;8;800;0;0;2;0;0;1;0;4;0
200600017405;3;53;0;;2;2;2;350;0;1;2;0;59;1;0;1;0
200600017406;3;863;0;;2;0;17;500;0;0;2;0;0;1;0;4;0
200600017407;2;171;0;;2;0;0;0;0;1;1;0;0;1;0;1;0
200600017408;3;191;0;;2;2;0;0;0;4;1;0;75;1;0;1;0
200600017409;3;28;0;;2;2;8;917;0;1;1;0;100;1;0;1;0
200600017410;9;2;0;;2;0;0;0;0;1;2;0;68;1;0;1;0
200600017411;3;127;0;;2;2;0;0;0;1;1;0;64;1;0;1;0
200600017412;2;12;0;;2;2;0;0;0;2;1;0;0;1;0;1;0
200600017413;2;12;0;;2;2;32;650;0;1;2;0;72;1;0;1;0
200600017414;3;307;0;;2;2;9;200;0;0;3;0;58;1;0;2;99
200600017415;3;304;0;;2;2;38;600;0;1;1;20;80;1;0;3;0
200600017416;3;157;0;;2;2;7;700;0;2;1;0;84;1;0;1;0
200600017417;3;91;0;;2;2;0;0;0;2;2;0;0;1;0;1;0
200600017418;4;0;0;;1;0;0;0;0;0;2;0;43;0;0;1;0
200600017419;3;47;0;;2;2;0;0;0;1;2;55;0;1;0;3;0
200600017420;9;0;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600017421;3;213;0;D;2;2;6;100;0;2;1;0;57;1;0;1;0
200600017422;3;35;0;;2;2;35;0;0;1;1;0;47;1;0;1;0
200600017423;3;21;0;;2;1;5;150;0;2;1;0;62;1;0;1;0
200600017424;3;57;0;;2;2;14;980;0;2;3;0;60;1;0;0;0
200600017425;3;213;0;;0;0;7;800;0;1;2;0;50;2;0;1;0
200600017426;4;0;0;;2;2;0;0;0;0;1;0;60;1;6;1;0
200600017427;3;309;0;;2;0;0;850;0;2;1;0;71;1;0;1;0
200600017428;3;300;0;;2;2;0;0;0;1;1;0;0;1;5;1;0
200600017429;4;202;0;;2;2;0;0;0;2;2;0;33;1;0;1;0
200600017430;3;39;0;;2;2;2;5;0;1;2;0;82;1;0;1;0
200600017431;4;5;0;;2;2;0;0;0;1;3;0;40;1;0;1;0
200600017432;4;0;0;;2;2;0;0;0;0;0;0;60;1;0;3;0
200600017433;3;747;0;;3;2;4;825;0;1;1;80;150;1;0;1;0
200600017434;4;111;0;;2;2;0;0;0;1;1;0;35;1;0;1;0
200600017435;3;6;0;;2;2;0;0;0;0;0;0;0;9;0;1;0
200600017436;3;8;0;;2;2;1;0;0;1;1;0;56;1;0;1;0
200600017437;3;60;0;;2;2;0;0;0;1;1;0;64;1;5;1;0
200600017438;2;148;0;A;2;0;0;0;0;1;1;0;60;1;0;1;0
200600017439;2;137;0;;2;2;3;800;0;1;1;0;69;1;0;1;0
200600017440;3;22;2;;2;0;0;0;0;1;1;0;45;1;0;1;0
200600017441;3;87;0;;2;0;0;9;0;1;1;0;57;1;0;3;0
200600017442;2;2160;0;;2;2;0;0;0;2;1;0;0;1;5;1;0
200600017443;4;1;0;;2;0;0;0;0;0;0;0;0;1;0;0;0
200600017444;3;38;0;;2;2;0;6;0;1;3;0;0;1;0;1;0
200600017445;3;6;0;;2;2;18;490;0;1;1;0;70;1;0;1;0
200600017446;4;0;0;;2;2;0;0;0;1;1;0;0;1;5;1;0
200600017447;4;0;0;;3;2;0;0;0;1;1;10;60;1;0;1;0
200600017448;4;0;0;;2;2;0;0;0;1;1;0;50;1;0;1;0
200600017449;3;211;0;;2;4;0;0;1;1;2;0;155;1;0;3;0
200600017450;3;113;0;;2;2;0;0;0;1;1;0;74;1;0;3;0
200600017451;2;113;0;;2;2;25;200;0;1;1;0;67;2;0;1;0
200600017452;3;13;0;;2;2;31;200;0;3;2;0;60;1;0;1;0
200600017453;3;671;0;;2;2;8;36;0;0;3;0;0;1;0;1;0
200600017454;3;11;0;;2;2;27;464;0;1;1;0;66;1;0;1;0
200600017455;4;1;0;;0;0;0;0;0;0;1;0;40;1;0;1;0
200600017456;3;248;0;;2;3;0;0;0;1;1;0;93;1;0;1;0
200600017457;3;115;0;;2;2;33;900;0;1;1;0;50;1;0;1;0
200600017458;3;224;0;;2;2;3;300;0;4;3;0;0;1;0;3;0
200600017459;3;11;0;;2;2;45;0;0;1;1;0;62;1;0;1;0
200600017460;3;3;0;;1;0;0;0;0;1;2;0;65;1;5;3;0
200600017461;3;670;0;;2;0;45;500;0;1;1;0;70;1;0;1;0
200600017462;3;119;0;;2;2;0;0;0;0;3;0;52;1;0;1;0
200600017463;3;1;0;;2;2;0;0;0;1;2;0;54;1;0;1;0
200600017464;3;101;0;;2;2;12;0;0;1;1;0;59;1;0;1;0
200600017465;4;0;0;;2;2;0;0;0;1;3;0;25;1;0;3;0
200600017466;2;89;0;;0;0;0;0;0;1;1;0;0;1;0;1;0
200600017467;3;670;0;;2;2;36;950;0;2;3;0;68;1;0;1;0
200600017468;3;121;0;;2;2;45;500;0;2;1;0;70;1;5;1;0
200600017469;3;20;0;;2;2;1;980;0;1;1;0;105;1;5;1;0
200600017470;4;0;0;;2;0;0;0;0;0;1;0;0;1;0;1;0
200600017471;4;36;0;;2;0;0;0;0;1;1;0;50;1;0;1;0
200600017472;4;0;0;;2;2;0;0;0;1;3;0;43;8;0;1;0
200600017473;3;674;0;;2;2;0;0;0;1;1;0;70;1;0;1;0
200600017474;3;22;0;;2;2;0;0;0;1;1;0;75;1;0;1;0
200600017475;3;130;0;;2;2;22;60;0;2;2;0;50;1;0;1;0
200600017476;3;120;0;;2;2;0;0;0;1;1;0;67;1;5;1;0
200600017477;3;44;0;;2;2;1;200;0;1;1;0;53;1;0;1;0
200600017478;3;45;0;;2;2;0;500;0;0;1;0;68;1;0;1;0
200600017479;3;5;0;;2;2;32;0;0;1;2;0;59;1;0;1;0
200600017480;3;21;0;;2;2;7;200;0;0;3;0;64;1;0;1;0
200600017481;3;675;0;;2;2;34;300;0;1;1;0;59;1;0;1;0
200600017482;3;2;2;;2;2;34;600;0;1;2;0;53;2;0;3;0
200600017483;4;0;0;;2;2;0;0;0;4;2;0;35;9;0;3;0
200600017484;3;73;0;;2;2;14;270;0;1;4;0;48;1;0;1;0
200600017485;2;21;0;;2;2;35;300;0;1;2;0;77;1;0;3;0
200600017486;4;302;0;;0;0;0;0;0;3;2;0;40;1;0;3;0
200600017487;3;20;0;;2;2;5;80;0;0;1;0;66;0;0;0;0
200600017488;3;936;0;;2;2;74;0;0;1;1;0;67;1;0;1;0
200600017489;2;21;0;;2;0;117;200;0;3;1;0;75;1;0;1;0
200600017490;3;14;0;;2;2;21;900;0;1;1;0;72;1;0;1;0
200600017491;4;2;0;;2;0;0;0;0;1;4;0;48;1;0;1;0
200600017492;3;85;0;;2;2;10;800;0;0;1;0;60;1;0;0;0
200600017493;4;0;0;;2;2;0;0;0;2;3;0;60;1;0;1;0
200600017494;2;21;0;;2;3;31;38;3;2;2;0;118;1;5;1;0
200600017495;3;707;0;;2;2;24;500;0;2;1;0;76;1;0;1;0
200600017496;3;78;0;;2;2;7;20;0;1;3;0;57;1;0;1;0
200600017497;4;0;1;;2;2;11;780;0;4;2;0;54;1;0;3;0
200600017498;3;46;0;;2;2;9;825;0;0;1;0;65;8;0;1;0
200600017499;3;56;0;;2;2;0;0;0;0;1;0;52;1;0;1;0
200600017500;3;6089;0;;2;2;15;150;0;1;1;0;50;1;0;1;0
200600017501;4;2;0;;2;2;0;0;0;1;1;0;50;1;0;1;0
200600017502;3;933;0;;2;2;37;400;0;2;1;70;0;1;0;3;0
200600017503;3;27;0;;2;0;27;800;0;1;1;0;62;1;0;1;0
200600017504;2;117;0;;2;0;12;500;0;3;2;0;0;1;0;1;0
200600017505;3;22;0;;2;2;10;850;0;2;2;0;60;1;0;1;0
200600017506;3;3;0;;2;2;44;600;0;1;1;0;58;1;5;1;0
200600017507;3;417;0;;2;2;16;0;0;0;1;0;54;1;0;1;0
200600017508;3;6;0;;2;2;12;0;0;1;1;0;60;1;0;1;0
200600017509;3;33;0;;2;2;0;0;0;1;1;0;80;1;0;1;0
200600017510;3;126;0;;2;2;0;0;1;0;1;0;0;1;0;1;0
200600017511;4;1;0;;2;2;0;0;0;1;2;0;62;2;0;1;0
200600017512;2;10;0;;2;2;0;0;0;1;1;0;200;1;0;1;0
200600017513;2;10;0;;2;0;0;0;0;0;1;0;120;1;0;1;0
200600017514;3;44;0;;2;2;32;35;0;1;1;0;58;1;0;1;0
200600017515;3;626;0;;1;1;0;0;0;1;0;0;0;2;0;4;0
200600017516;4;0;6;;2;0;0;0;0;1;2;0;35;1;0;3;0
200600017517;2;124;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200600017518;3;354;0;;2;2;0;0;0;1;1;0;40;1;0;1;0
200600017519;3;933;0;;2;2;18;200;0;1;1;0;0;1;0;1;0
200600017520;2;113;0;;2;0;0;0;0;1;1;0;65;1;0;0;0
200600017521;3;17;0;;4;0;0;0;0;0;0;0;0;0;5;1;0
200600017522;3;656;0;;2;0;0;0;0;1;1;70;0;1;0;3;0
200600017523;3;302;0;;2;2;0;0;0;2;4;0;62;8;0;1;0
200600017524;2;113;0;;2;0;13;0;0;1;1;10;145;1;5;1;0
200600017525;2;113;0;;2;2;0;0;0;0;2;60;60;1;2;1;0
200600017526;2;21;0;;2;0;49;500;0;1;2;0;72;2;0;1;0
200600017527;2;113;0;;2;2;0;200;0;1;3;0;80;1;5;1;0
200600017528;4;4;0;;2;0;0;0;0;0;0;0;0;0;0;0;0
200600017529;2;113;0;;2;2;7;200;0;1;1;0;0;1;0;1;0
200600017530;4;2;0;;2;0;0;0;0;1;1;0;40;1;0;1;0
200600017531;9;0;0;;2;2;0;0;0;1;0;35;0;1;0;1;0
200600017532;3;933;0;;2;0;17;500;0;1;1;0;75;1;0;1;0
200600017533;3;933;0;;0;2;37;750;0;1;1;70;0;1;0;0;0
200600017534;3;113;0;;2;2;63;250;0;1;1;0;78;1;0;1;0
200600017535;3;120;0;;2;2;20;200;0;1;1;0;70;1;0;1;0
200600017536;3;120;0;;2;2;20;800;0;1;1;0;60;1;0;1;0
200600017537;2;113;0;;2;2;62;300;0;1;1;0;73;1;0;1;0
200600017538;4;106;0;;2;2;0;0;0;1;1;0;60;1;5;1;0
200600017539;3;243;0;;2;2;0;0;0;2;3;0;0;2;0;1;0
200600017540;3;911;0;;2;2;32;800;2;1;1;0;70;1;5;1;0
200600017541;3;911;0;;2;2;22;150;0;1;1;11;65;1;0;1;0
200600017542;9;0;0;;2;2;0;0;0;1;1;0;70;1;0;4;0
200600017543;3;667;0;;2;2;0;0;0;1;1;0;63;1;0;1;0
200600017544;3;217;0;;2;0;0;0;0;1;1;52;90;1;5;1;0
200600017545;3;667;0;;2;2;13;750;0;2;1;0;62;1;0;1;0
200600017546;3;2;0;;2;2;6;900;2;1;1;20;110;1;0;1;0
200600017547;2;117;0;;2;0;39;500;0;0;1;0;77;1;0;1;0
200600017548;3;2;2;;2;2;14;800;0;1;1;0;70;1;0;3;0
200600017549;3;937;0;;2;2;14;400;0;1;3;0;75;1;0;1;0
200600017550;3;945;0;;2;0;19;200;0;1;1;0;70;1;5;1;0
200600017551;3;4;4;D;2;0;17;0;0;2;2;0;50;1;0;3;0
200600017552;4;0;0;;2;0;0;0;0;0;1;0;0;2;0;1;0
200600017553;3;8;0;;1;0;0;0;0;1;3;0;76;1;0;1;0
200600017554;3;918;0;;2;0;66;0;0;0;1;0;80;1;0;1;0
200600017555;3;934;0;;2;2;0;0;0;0;1;0;40;1;0;3;0
200600017556;2;117;0;;2;2;0;0;0;1;1;0;77;1;0;4;0
200600017557;3;20;0;;2;0;0;0;0;1;1;0;0;1;5;1;0
200600017558;3;147;0;;2;2;77;700;0;1;1;0;70;1;0;1;0
200600017559;2;147;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600017560;2;149;0;;2;2;9;972;0;2;1;0;72;2;0;3;0
200600017561;3;147;0;;2;2;40;200;0;1;2;0;72;1;0;0;0
200600017562;3;25;0;;2;2;24;0;0;1;2;0;60;1;0;1;0
200600017563;3;2;0;;2;2;43;100;0;1;1;0;60;1;0;3;0
200600017564;3;2;2;;2;2;52;100;0;1;2;0;60;9;0;3;0
200600017565;3;741;0;;2;2;23;400;0;4;3;0;65;1;0;1;0
200600017566;9;0;0;;2;2;0;0;0;1;4;0;0;1;0;1;0
200600017567;4;8;0;;2;0;0;0;0;1;2;0;46;0;0;0;0
200600017568;3;725;0;;0;2;34;800;0;1;1;0;76;1;0;1;0
200600017569;3;725;0;;4;3;28;100;0;1;2;0;103;1;0;1;0
200600017570;2;147;0;;2;2;116;700;0;1;1;0;78;1;0;1;0
200600017571;3;60;0;;2;2;0;720;0;1;1;0;51;1;0;1;0
200600017572;3;5;0;;2;2;36;980;0;0;3;0;52;1;0;3;0
200600017573;3;148;0;;2;2;23;150;0;3;1;0;61;1;0;1;0
200600017574;3;25;0;;2;2;54;500;0;0;3;0;0;1;0;1;0
200600017575;3;11;0;;2;2;53;200;0;1;2;0;63;1;0;1;0
200600017576;3;24;0;;2;2;49;800;0;3;1;0;73;1;0;1;0
200600017577;3;48;0;;2;2;14;900;0;1;1;0;100;1;0;1;0
200600017578;3;10;0;;2;2;12;500;0;1;1;0;63;1;0;1;0
200600017579;3;14;0;;2;2;20;550;0;1;1;0;49;1;0;1;0
200600017580;2;141;0;;2;2;8;750;0;1;1;0;69;1;0;1;0
200600017581;3;948;0;;2;2;4;775;0;0;1;0;60;1;0;1;0
200600017582;3;29;0;;2;1;32;600;0;1;3;0;57;1;0;1;0
200600017583;3;6;0;;0;0;23;840;0;1;3;0;64;1;0;1;0
200600017584;3;699;0;;2;2;0;0;0;1;4;0;0;1;0;4;0
200600017585;3;62;0;;2;2;24;800;0;2;2;0;62;1;0;1;0
200600017586;3;737;0;;2;0;16;350;0;2;1;0;60;1;0;1;0
200600017587;3;110;0;;2;2;0;0;0;1;3;0;62;1;0;3;0
200600017588;9;0;0;;0;0;0;0;0;1;3;0;0;1;0;1;0
200600017589;9;0;0;;2;2;0;0;0;1;1;0;50;0;5;1;3
200600017590;3;735;0;;2;2;0;0;0;1;1;0;0;1;0;3;0
200600017591;3;134;0;;2;2;0;0;0;1;1;0;42;1;0;1;0
200600017592;4;151;0;;2;0;0;0;0;1;1;0;47;1;5;1;0
200600017593;3;730;0;;2;2;32;0;0;1;2;0;65;1;0;1;0
200600017594;3;143;0;;2;2;0;0;0;0;3;0;0;1;0;3;0
200600017595;3;145;0;;2;0;0;0;0;2;2;0;100;1;5;1;0
200600017596;3;142;0;;2;2;93;600;0;1;2;0;53;1;0;3;0
200600017597;3;241;0;;2;2;0;0;0;1;0;0;50;1;0;1;0
200600017598;3;728;0;;2;2;20;500;0;1;1;0;0;1;5;1;0
200600017599;9;0;0;;0;0;0;0;0;1;0;0;0;1;0;0;0
200600017600;3;733;0;;2;2;27;500;0;1;1;0;64;2;0;3;0
200600017601;3;733;0;;3;4;0;0;0;0;1;20;140;1;0;1;0
200600017602;3;2;0;;2;0;0;0;0;1;1;0;80;1;5;1;0
200600017603;3;26;9;;2;0;9;0;0;1;1;0;61;1;0;1;0
200600017604;3;734;0;;2;0;0;0;0;0;1;56;0;1;0;3;0
200600017605;4;0;0;;2;0;0;0;0;1;0;0;66;1;0;1;3
200600017606;3;124;0;;2;2;3;100;0;1;2;0;62;1;0;1;0
200600017607;3;108;0;;2;2;27;100;0;1;1;23;39;1;5;1;0
200600017608;2;150;0;;2;2;0;0;0;3;3;0;70;1;0;1;0
200600017609;9;0;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600017610;3;128;0;;2;2;10;0;0;2;2;0;55;9;0;3;0
200600017611;3;138;0;;2;2;0;0;0;0;0;0;0;0;0;0;0
200600017612;3;6;0;;2;2;0;0;0;2;1;0;57;1;0;1;0
200600017613;3;6;6;;2;2;18;0;0;1;1;0;54;1;0;1;0
200600017614;4;0;0;;2;1;0;0;0;2;0;0;120;1;0;1;3
